batch_id,product_key,handle,product_id,image_key,position,image_location,image_url_source,local_path,image_sha256,checked_at
B001,chillgen.com::custom-our-lady-stained-glass-flowers-area-rug-non-skid,custom-our-lady-stained-glass-flowers-area-rug-non-skid,16000583795057,B001-007-IMG03,3,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/65ef6663718e1801b3a106ea1c7dd99caebcbd8e4c4255be2dbca07220443783.jpg?v=1789056003,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-our-lady-stained-glass-flowers-area-rug-non-skid/03_custom-our-lady-stained-glass-flowers-area-rug-non-skid.jpg,c15c67f0ed994078a4ad74553fd41c5411966ddd379a13249b738c266163d27b,2026-09-11T07:14:32Z
B001,chillgen.com::custom-our-lady-stained-glass-flowers-area-rug-non-skid,custom-our-lady-stained-glass-flowers-area-rug-non-skid,16000583795057,B001-007-IMG04,4,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/fd27fd8147058d44409ab8556415bba05af8e06a0ba7d3a0a065003f1b2120e8.jpg?v=1789056002,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-our-lady-stained-glass-flowers-area-rug-non-skid/04_custom-our-lady-stained-glass-flowers-area-rug-non-skid.jpg,debf60b9cb0cabb5c687c3d135770a716e7e0fc71cf4048eff783b7cfaa25a6c,2026-09-11T07:14:32Z
B001,chillgen.com::custom-our-lady-stained-glass-flowers-area-rug-non-skid,custom-our-lady-stained-glass-flowers-area-rug-non-skid,16000583795057,B001-007-IMG05,5,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/fe1898009a672ab6db43cd712080350f26af691bf751315f467076e99aed9205.jpg?v=1789056003,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-our-lady-stained-glass-flowers-area-rug-non-skid/05_custom-our-lady-stained-glass-flowers-area-rug-non-skid.jpg,b67ff46f0579fcb6aee0518bd51b0313d90b1879b966903e4d8f30b1be2a8aae,2026-09-11T07:14:32Z
B001,chillgen.com::custom-our-lady-stained-glass-flowers-area-rug-non-skid,custom-our-lady-stained-glass-flowers-area-rug-non-skid,16000583795057,B001-007-IMG06,6,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/cba85481b8d7d58ab6aa32a684d8caa3130b67a1901f59fd79103caa0141e695.jpg?v=1789056003,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-our-lady-stained-glass-flowers-area-rug-non-skid/06_custom-our-lady-stained-glass-flowers-area-rug-non-skid.jpg,06767033589da466a3dd2851263e13809012ec1cae0db0f8938eb173e884237d,2026-09-11T07:14:32Z
B001,chillgen.com::custom-ornate-cross-vine-border-area-rug-non-skid,custom-ornate-cross-vine-border-area-rug-non-skid,16000583827825,B001-008-IMG01,1,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/a3d3ea5557965ee0f3fc1b4913e076ac803bc3621b934518362f45427cd8a4ed.jpg?v=1789056006,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-ornate-cross-vine-border-area-rug-non-skid/01_custom-ornate-cross-vine-border-area-rug-non-skid.jpg,1375caec23ed50bc9df32304fb949fe4581b1657b9cfca70b0bbfd2dbb5f568d,2026-09-11T07:14:32Z
B001,chillgen.com::custom-ornate-cross-vine-border-area-rug-non-skid,custom-ornate-cross-vine-border-area-rug-non-skid,16000583827825,B001-008-IMG02,2,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/42f4ebef64d2888ef2c286e3e1cf1ff03b3572746e66930f999e4b85b961a4ef.jpg?v=1789056006,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-ornate-cross-vine-border-area-rug-non-skid/02_custom-ornate-cross-vine-border-area-rug-non-skid.jpg,e4bf5a2f3fe7438597050f720c2852c94a4f94f38d8dcaac00373fd85d6f9b4e,2026-09-11T07:14:32Z
B001,chillgen.com::custom-ornate-cross-vine-border-area-rug-non-skid,custom-ornate-cross-vine-border-area-rug-non-skid,16000583827825,B001-008-IMG03,3,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/be0d202629522da56f41ec23f91c4b1c0ddff38481598932e022f8874020d9c1.jpg?v=1789056006,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-ornate-cross-vine-border-area-rug-non-skid/03_custom-ornate-cross-vine-border-area-rug-non-skid.jpg,d5634d4e79392856db37d1d76755d9c571b836befde5918fa7c140bd37905b80,2026-09-11T07:14:32Z
B001,chillgen.com::custom-ornate-cross-vine-border-area-rug-non-skid,custom-ornate-cross-vine-border-area-rug-non-skid,16000583827825,B001-008-IMG04,4,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1eea93198b319183e3a72ee5abc920b226c3d1c2c211e859e9f3be56d97923c3.jpg?v=1789056006,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-ornate-cross-vine-border-area-rug-non-skid/04_custom-ornate-cross-vine-border-area-rug-non-skid.jpg,ed95d28162c5a28061b2965a0c35d8ed1de1bff720b3b81330101ddd2d33ab84,2026-09-11T07:14:32Z
B001,chillgen.com::custom-ornate-cross-vine-border-area-rug-non-skid,custom-ornate-cross-vine-border-area-rug-non-skid,16000583827825,B001-008-IMG05,5,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/6c2767fc87678729973d7a76363a25f440bb36e556f067b6f56b0b0266ad43f9.jpg?v=1789056006,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-ornate-cross-vine-border-area-rug-non-skid/05_custom-ornate-cross-vine-border-area-rug-non-skid.jpg,4395f65a47e8caaf4ac50df6a69325113680972d3208bc85aa5e743cc7a6429e,2026-09-11T07:14:32Z
B001,chillgen.com::custom-ornate-cross-vine-border-area-rug-non-skid,custom-ornate-cross-vine-border-area-rug-non-skid,16000583827825,B001-008-IMG06,6,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/858895a9802d480ced58aa726cde92cdd6f0e8c877fb386c9458df3875a8cb1d.jpg?v=1789056006,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-ornate-cross-vine-border-area-rug-non-skid/06_custom-ornate-cross-vine-border-area-rug-non-skid.jpg,e967f678ab659d6d4685bdf2e2a592526ad45aaa2a085b656d41d9e9a74df10e,2026-09-11T07:14:32Z
B001,chillgen.com::custom-ornate-cross-area-rug-non-skid-church-decor-design-01,custom-ornate-cross-area-rug-non-skid-church-decor-design-01,16000583860593,B001-009-IMG01,1,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/a19e946881a35f96a697dcf950d57c7fb62222e5490fd88ab7d3a437b8071563.jpg?v=1789056007,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-ornate-cross-area-rug-non-skid-church-decor-design-01/01_custom-ornate-cross-area-rug-non-skid-church-decor-design-01.jpg,46cd0e83b4d012a52c5cd26e18ff5d0e6db264f3f4b939fb399cb8ed489df28d,2026-09-11T07:14:32Z
B001,chillgen.com::custom-ornate-cross-area-rug-non-skid-church-decor-design-01,custom-ornate-cross-area-rug-non-skid-church-decor-design-01,16000583860593,B001-009-IMG02,2,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/af5303bb55083d30f3213046e80f2902071ce9adf0652da1056982f538573fb6.jpg?v=1789056007,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-ornate-cross-area-rug-non-skid-church-decor-design-01/02_custom-ornate-cross-area-rug-non-skid-church-decor-design-01.jpg,83ed80704bafbfcdc29e267b9930cef4645b68073c612514593f36f3a52716e9,2026-09-11T07:14:32Z
B001,chillgen.com::custom-ornate-cross-area-rug-non-skid-church-decor-design-01,custom-ornate-cross-area-rug-non-skid-church-decor-design-01,16000583860593,B001-009-IMG03,3,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/6098422ec3ae974291a36de5ca50e892e1f4b9f900d628acac2ca38def74ab7d.jpg?v=1789056007,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-ornate-cross-area-rug-non-skid-church-decor-design-01/03_custom-ornate-cross-area-rug-non-skid-church-decor-design-01.jpg,6e15f357b83e0c1b3556d9de5cd4eeac9cb61b05223d3ec3026759a73386b1f6,2026-09-11T07:14:32Z
B001,chillgen.com::custom-ornate-cross-area-rug-non-skid-church-decor-design-01,custom-ornate-cross-area-rug-non-skid-church-decor-design-01,16000583860593,B001-009-IMG04,4,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/24b5850acea80c0ddf1349d41e7e21d5c072209a4f09d908d13d710eb3e186d5.jpg?v=1789056007,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-ornate-cross-area-rug-non-skid-church-decor-design-01/04_custom-ornate-cross-area-rug-non-skid-church-decor-design-01.jpg,cb3083edc92a2641f2124f68811d59425d1cc7e1cad8dfee06dfd8b619a9755e,2026-09-11T07:14:32Z
B001,chillgen.com::custom-ornate-cross-area-rug-non-skid-church-decor-design-01,custom-ornate-cross-area-rug-non-skid-church-decor-design-01,16000583860593,B001-009-IMG05,5,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/6f32b400285e98b29f11f2824781692ead917d13357703f413ae9a198e245717.jpg?v=1789056007,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-ornate-cross-area-rug-non-skid-church-decor-design-01/05_custom-ornate-cross-area-rug-non-skid-church-decor-design-01.jpg,16996ef5b609bc02f712a73eb59f7bcfda51322389d026bc9d6b1bde840ee563,2026-09-11T07:14:32Z
B001,chillgen.com::custom-ornate-cross-area-rug-non-skid-church-decor-design-01,custom-ornate-cross-area-rug-non-skid-church-decor-design-01,16000583860593,B001-009-IMG06,6,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/29bd60f2e48a647a31aec76f6b0ae1083d297d482eec64079156c7ec9bf4dc0e.jpg?v=1789056007,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-ornate-cross-area-rug-non-skid-church-decor-design-01/06_custom-ornate-cross-area-rug-non-skid-church-decor-design-01.jpg,a44969034a51b4121ce466dfa7828ff3d4298e76835738f8a882838fd9eae4be,2026-09-11T07:14:32Z
B001,chillgen.com::personalized-bigfoot-under-the-moon-area-rug-home-decor,personalized-bigfoot-under-the-moon-area-rug-home-decor,16000591921521,B001-010-IMG01,1,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/802d1ab8924779089cce5fd13f4671a8cae7d40b6bb513ae54f4265bfe8a2eeb.jpg?v=1789056694,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/personalized-bigfoot-under-the-moon-area-rug-home-decor/01_personalized-bigfoot-under-the-moon-area-rug-home-decor.jpg,25f3cd38fa492265745b467ac3f2136e113490f6bd3a201b0612700fe9154643,2026-09-11T07:14:32Z
B001,chillgen.com::personalized-bigfoot-under-the-moon-area-rug-home-decor,personalized-bigfoot-under-the-moon-area-rug-home-decor,16000591921521,B001-010-IMG02,2,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e0acef5602288008626b7adefde947121e66b7d7e515e490dd741f3b325b7059.jpg?v=1789056694,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/personalized-bigfoot-under-the-moon-area-rug-home-decor/02_personalized-bigfoot-under-the-moon-area-rug-home-decor.jpg,53dfd393f680293cb26432ae8500c1c6673666543c101a02074bfca579e1ff6e,2026-09-11T07:14:32Z
B001,chillgen.com::personalized-bigfoot-under-the-moon-area-rug-home-decor,personalized-bigfoot-under-the-moon-area-rug-home-decor,16000591921521,B001-010-IMG03,3,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/2f0272c7eb37f05a0e7e361ebe545f55a8af3fe651d23283c4edc402ab66dfef.jpg?v=1789056694,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/personalized-bigfoot-under-the-moon-area-rug-home-decor/03_personalized-bigfoot-under-the-moon-area-rug-home-decor.jpg,27217346244cf717d3a97dd2e8ddd5d2b83de04ee22c79d4b992b54ca6acd521,2026-09-11T07:14:32Z
B001,chillgen.com::personalized-bigfoot-under-the-moon-area-rug-home-decor,personalized-bigfoot-under-the-moon-area-rug-home-decor,16000591921521,B001-010-IMG04,4,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/67be75f96ac19164595aee5835809dffa044cbebfb59f5ddbe893f861ecc9b67.jpg?v=1789056694,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/personalized-bigfoot-under-the-moon-area-rug-home-decor/04_personalized-bigfoot-under-the-moon-area-rug-home-decor.jpg,b7e57427694e4bbf9e98dac647be46146a8e5c07b7d1f2e0dabf8a6e3f7ebb71,2026-09-11T07:14:32Z
B001,chillgen.com::personalized-bigfoot-under-the-moon-area-rug-home-decor,personalized-bigfoot-under-the-moon-area-rug-home-decor,16000591921521,B001-010-IMG05,5,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/81aa8854192e7c6fe60ced4a753f3156a2ed50f9e96b608a3654c919d2fbab8f.jpg?v=1789056694,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/personalized-bigfoot-under-the-moon-area-rug-home-decor/05_personalized-bigfoot-under-the-moon-area-rug-home-decor.jpg,6ef44b2cd206abcc99e2d93adc3eb6205ec9f8764bb7eebb739ed3bdd4f2d63e,2026-09-11T07:14:32Z
B001,chillgen.com::personalized-bigfoot-under-the-moon-area-rug-home-decor,personalized-bigfoot-under-the-moon-area-rug-home-decor,16000591921521,B001-010-IMG06,6,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/2ce9b922fb732f39cf74398728bdbd34eb8bee36838e9466a0a2a4657d49d574.jpg?v=1789056694,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/personalized-bigfoot-under-the-moon-area-rug-home-decor/06_personalized-bigfoot-under-the-moon-area-rug-home-decor.jpg,f0b890cb74ffe5c9c352283b8f36fd71d4fe654c8bd060b165cc0a9fc1b36fee,2026-09-11T07:14:32Z
