Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcodes,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,amazon_parent_asin (product.metafields.custom.amazon_parent_asin),Short name (product.metafields.custom.short_name),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
personalized-bigfoot-silhouette-with-full-moon-area-rug-design-01,,,,,,,,,Small: 3x5ft,,,,,,,,AMZ-RUG-B0FGX7PXBT-2,0.0,,0,deny,manual,69.85,93.13,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/b1e1596b6e0bf74efa836269d0ba2929aaad6db60eefb7628fc0686ad7376a08.jpg?v=1789056742,2,Personalized Bigfoot Area Rug Sasquatch Rug Unique Outdoor Adventure for Home Décor Living Room Bedroom (Bigfoot & Moon),,,,,,,,,,,,,,,,,,,,lb,,,
personalized-bigfoot-silhouette-with-full-moon-area-rug-design-01,,,,,,,,,Medium: 4x6ft,,,,,,,,AMZ-RUG-B0FGX7PXBT-3,0.0,,0,deny,manual,104.85,139.80,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/b6ca9af96198dbee6408b1686fbd7fe654ff6555a59a4908fe1ed474f2cd2448.jpg?v=1789056742,3,Personalized Bigfoot Area Rug Sasquatch Rug Unique Outdoor Adventure for Home Décor Living Room Bedroom (Bigfoot & Moon),,,,,,,,,,,,,,,,,,,,lb,,,
personalized-bigfoot-silhouette-with-full-moon-area-rug-design-01,,,,,,,,,Large: 5x8ft,,,,,,,,AMZ-RUG-B0FGX7PXBT-4,0.0,,0,deny,manual,139.85,186.47,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e0acef5602288008626b7adefde947121e66b7d7e515e490dd741f3b325b7059_6e8d5ed8-581d-404d-9f14-7645538473e2.jpg?v=1789056742,4,Personalized Bigfoot Area Rug Sasquatch Rug Unique Outdoor Adventure for Home Décor Living Room Bedroom (Bigfoot & Moon),,,,,,,,,,,,,,,,,,,,lb,,,
personalized-bigfoot-silhouette-with-full-moon-area-rug-design-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/3db91b5b62ee6ae62270d13eb0a2dd7f1f5f74d53d44da0a50718aa8c57a6906.jpg?v=1789056742,5,Personalized Bigfoot Area Rug Sasquatch Rug Unique Outdoor Adventure for Home Décor Living Room Bedroom (Bigfoot & Moon),,,,,,,,,,,,,,,,,,,,,,,
personalized-bigfoot-silhouette-with-full-moon-area-rug-design-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/c295d277238a7ca8b8674e2aecfe6df65db06f215592c1ae97175f405d1469c5.jpg?v=1789056742,6,Personalized Bigfoot Area Rug Sasquatch Rug Unique Outdoor Adventure for Home Décor Living Room Bedroom (Bigfoot & Moon),,,,,,,,,,,,,,,,,,,,,,,
personalized-bigfoot-silhouette-full-moon-forest-area-rug,Personalized Bigfoot Silhouette Full Moon Forest Area Rug,"<p>This Bigfoot area rug brings a unique outdoor adventure theme to your living space. Featuring a detailed Sasquatch design, this rug is ideal for adding personality and rustic charm. It is designed for indoor use, providing both comfort and a touch of wilderness to any room.</p><h3>Product Highlights</h3><ul>
<li>Features a detailed Sasquatch design for an adventurous theme.</li>
<li>Adds rustic charm to various indoor settings.</li>
<li>Constructed with durable materials for longevity.</li>
<li>Equipped with a non-slip backing for safety.</li>
<li>Offers a soft surface for a cozy underfoot feel.</li>
<li>Designed for easy maintenance with simple cleaning methods.</li>
</ul><h3>Specifications</h3><table border=""1"" cellpadding=""6"" style=""border-collapse:collapse;width:100%"">
<tr>
<th align=""left"" width=""35%"">Attribute</th>
<th align=""left"">Value</th>
</tr>
<tr>
<td>Rug Form</td>
<td>Area Rug</td>
</tr>
<tr>
<td>Item Shape</td>
<td>Rectangular</td>
</tr>
<tr>
<td>Weave Type</td>
<td>Machine-Made</td>
</tr>
<tr>
<td>Pile Height</td>
<td>Low Pile</td>
</tr>
<tr>
<td>Construction Type</td>
<td>Machine Made</td>
</tr>
<tr>
<td>Indoor/Outdoor Usage</td>
<td>Indoor</td>
</tr>
<tr>
<td>Room Type</td>
<td>Living Room, Bedroom, Cabin</td>
</tr>
<tr>
<td>Water Resistance</td>
<td>Not Water Resistant</td>
</tr>
<tr>
<td>Pattern</td>
<td>Bigfoot</td>
</tr>
<tr>
<td>Theme</td>
<td>Bigfoot</td>
</tr>
<tr>
<td>Style</td>
<td>Rustic</td>
</tr>
<tr>
<td>Number of Pieces</td>
<td>1</td>
</tr>
</table><h3>Material &amp; Care</h3><table border=""1"" cellpadding=""6"" style=""border-collapse:collapse;width:100%"">
<tr>
<th align=""left"" width=""35%"">Item</th>
<th align=""left"">Detail</th>
</tr>
<tr>
<td>Material Type</td>
<td>Sponge - Memory Foam</td>
</tr>
<tr>
<td>Backing Material</td>
<td>High-quality Epoxy</td>
</tr>
<tr>
<td>Care Instructions</td>
<td>Spot Clean Only</td>
</tr>
<tr>
<td>Cleaning Method</td>
<td>Regular vacuuming or gentle washing</td>
</tr>
</table><h3>Where It Works</h3><p>This area rug is suitable for various indoor spaces, including living rooms, bedrooms, and cabins. Its unique design and rustic style make it a perfect addition for nature lovers and those looking to infuse an adventurous touch into their home décor.</p>",CHILLGEN,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Crafting Patterns & Molds > Sewing Patterns > Home Decor Sewing Patterns,Rug,"amazon-parent-b0fgx9tg5n, bigfoot, home-decor, indoor, low-pile, rectangular, rug, rustic",false,Choose Size,X-Small: 2x3ft,,,,,,,,AMZ-RUG-B0FGX7HPRG-1,0.0,,0,deny,manual,34.90,46.53,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/64c814c58b36c24ee57b15f04ffa2f42ce770b60f2018f4c16639fa0b6311a7d.jpg?v=1789056744,1,Personalized Bigfoot Area Rug Sasquatch Rug Unique Outdoor Adventure for Home Décor Living Room Bedroom (Bigfoot Night 2),false,,"Rustic Bigfoot area rug with a non-slip backing, perfect for adding a unique outdoor adventure to your living room or bedroom.",3697,,,,,,,,,,,B0FGX9TG5N,,,,,lb,,,draft
personalized-bigfoot-silhouette-full-moon-forest-area-rug,,,,,,,,,Small: 3x5ft,,,,,,,,AMZ-RUG-B0FGX7HPRG-2,0.0,,0,deny,manual,69.85,93.13,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/4855b435e39242250dd085f3495e191c962810a3001d0ce90d79fd31b1be4829.jpg?v=1789056744,2,Personalized Bigfoot Area Rug Sasquatch Rug Unique Outdoor Adventure for Home Décor Living Room Bedroom (Bigfoot Night 2),,,,,,,,,,,,,,,,,,,,lb,,,
personalized-bigfoot-silhouette-full-moon-forest-area-rug,,,,,,,,,Medium: 4x6ft,,,,,,,,AMZ-RUG-B0FGX7HPRG-3,0.0,,0,deny,manual,104.85,139.80,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/08555e41d30b7516e869ff8b754fd603fa73fa490e12f0bc6111409cb42d4bb0.jpg?v=1789056744,3,Personalized Bigfoot Area Rug Sasquatch Rug Unique Outdoor Adventure for Home Décor Living Room Bedroom (Bigfoot Night 2),,,,,,,,,,,,,,,,,,,,lb,,,
personalized-bigfoot-silhouette-full-moon-forest-area-rug,,,,,,,,,Large: 5x8ft,,,,,,,,AMZ-RUG-B0FGX7HPRG-4,0.0,,0,deny,manual,139.85,186.47,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e0acef5602288008626b7adefde947121e66b7d7e515e490dd741f3b325b7059_67e6afdc-da72-4419-8baf-d5958f451dda.jpg?v=1789056744,4,Personalized Bigfoot Area Rug Sasquatch Rug Unique Outdoor Adventure for Home Décor Living Room Bedroom (Bigfoot Night 2),,,,,,,,,,,,,,,,,,,,lb,,,
personalized-bigfoot-silhouette-full-moon-forest-area-rug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/960830410aa1a8b243dfa11bc53a0e88916011371b4a4cb6bb8051e504109f0e.jpg?v=1789056744,5,Personalized Bigfoot Area Rug Sasquatch Rug Unique Outdoor Adventure for Home Décor Living Room Bedroom (Bigfoot Night 2),,,,,,,,,,,,,,,,,,,,,,,
personalized-bigfoot-silhouette-full-moon-forest-area-rug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/111c9a480db0ab46f81f48cdc96ba7512132223c648d65a9f3f65c386aa40511.jpg?v=1789056745,6,Personalized Bigfoot Area Rug Sasquatch Rug Unique Outdoor Adventure for Home Décor Living Room Bedroom (Bigfoot Night 2),,,,,,,,,,,,,,,,,,,,,,,
personalized-bird-nature-with-mountains-and-trees-area-rug-home-decor,"Personalized Bird nature with mountains and trees Area Rug, Home Decor","<p>This area rug features a unique Bigfoot design, bringing a touch of the wild outdoors and adventure into your home. It combines durability and comfort with a non-slip backing, making it a functional yet cozy addition to any room. Ideal for nature lovers, this rug adds rustic charm and personality to living spaces.</p><h3>Product Highlights</h3><ul>
<li>Features a detailed Sasquatch design for a unique aesthetic.</li>
<li>Offers a comfortable and soft surface underfoot.</li>
<li>Equipped with a non-slip backing for enhanced safety.</li>
<li>Easy to clean for low maintenance and practical use.</li>
<li>Adds rustic charm and personality to various rooms.</li>
</ul><h3>Specifications</h3><table border=""1"" cellpadding=""6"" style=""border-collapse:collapse;width:100%"">
<tr>
<th align=""left"" width=""35%"">Attribute</th>
<th align=""left"">Value</th>
</tr>
<tr>
<td>Rug Form</td>
<td>Area Rug</td>
</tr>
<tr>
<td>Item Shape</td>
<td>Rectangular</td>
</tr>
<tr>
<td>Weave Type</td>
<td>Machine-Made</td>
</tr>
<tr>
<td>Pile Height</td>
<td>Low Pile</td>
</tr>
<tr>
<td>Construction Type</td>
<td>Machine Made</td>
</tr>
<tr>
<td>Indoor/Outdoor Usage</td>
<td>Indoor</td>
</tr>
<tr>
<td>Room Type</td>
<td>Living Room, Bedroom, Cabin</td>
</tr>
<tr>
<td>Water Resistance Level</td>
<td>Not Water Resistant</td>
</tr>
<tr>
<td>Pattern</td>
<td>Bigfoot</td>
</tr>
<tr>
<td>Theme</td>
<td>Outdoor Adventure</td>
</tr>
<tr>
<td>Style</td>
<td>Rustic</td>
</tr>
<tr>
<td>Number of Pieces</td>
<td>1</td>
</tr>
<tr>
<td>Text Input</td>
<td>1</td>
</tr>
</table><h3>Material &amp; Care</h3><table border=""1"" cellpadding=""6"" style=""border-collapse:collapse;width:100%"">
<tr>
<th align=""left"" width=""35%"">Item</th>
<th align=""left"">Detail</th>
</tr>
<tr>
<td>Material Type</td>
<td>Sponge - Memory Foam</td>
</tr>
<tr>
<td>Backing Material</td>
<td>High-quality Epoxy</td>
</tr>
<tr>
<td>Care Instructions</td>
<td>Spot Clean Only</td>
</tr>
<tr>
<td>Cleaning Method</td>
<td>Regular vacuuming or gentle washing</td>
</tr>
</table><h3>Where It Works</h3><p>This versatile area rug is suitable for various indoor settings, including living rooms, bedrooms, and cabins. Its durable and comfortable nature makes it a fitting accent for any space needing a touch of rustic charm and adventure.</p>",CHILLGEN,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Crafting Patterns & Molds > Sewing Patterns > Home Decor Sewing Patterns,Rug,"amazon-parent-b0fgx9tg5n, bigfoot, home-decor, indoor, low-pile, machine-made, rectangular, rug, rustic",false,Choose Size,X-Small: 2x3ft,,,,,,,,AMZ-RUG-B0FGX7Z53D-1,0.0,,0,deny,manual,34.90,46.53,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/bdc487fdd01caefb1c5e31e3d126e7c59785637dca088afd7c5164fcbbc48add.jpg?v=1789056754,1,Personalized Bigfoot Area Rug Sasquatch Rug Unique Outdoor Adventure for Home Décor Living Room Bedroom (Bigfoot Say Hello),false,,This rustic Bigfoot area rug with a non-slip backing is perfect for adding an outdoor adventure theme to your living room or bedroom.,3697,,,,,,,,,,,B0FGX9TG5N,,,,,lb,,,draft
personalized-bird-nature-with-mountains-and-trees-area-rug-home-decor,,,,,,,,,Small: 3x5ft,,,,,,,,AMZ-RUG-B0FGX7Z53D-2,0.0,,0,deny,manual,69.85,93.13,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/57bc23e316bc4a9030d26ffa1a3b2cf8ec82d1e7b3b1e6f903c9b901177ab703.jpg?v=1789056754,2,Personalized Bigfoot Area Rug Sasquatch Rug Unique Outdoor Adventure for Home Décor Living Room Bedroom (Bigfoot Say Hello),,,,,,,,,,,,,,,,,,,,lb,,,
personalized-bird-nature-with-mountains-and-trees-area-rug-home-decor,,,,,,,,,Medium: 4x6ft,,,,,,,,AMZ-RUG-B0FGX7Z53D-3,0.0,,0,deny,manual,104.85,139.80,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e0acef5602288008626b7adefde947121e66b7d7e515e490dd741f3b325b7059_afef1fc5-379b-498f-ad23-08e17df09a37.jpg?v=1789056754,3,Personalized Bigfoot Area Rug Sasquatch Rug Unique Outdoor Adventure for Home Décor Living Room Bedroom (Bigfoot Say Hello),,,,,,,,,,,,,,,,,,,,lb,,,
personalized-bird-nature-with-mountains-and-trees-area-rug-home-decor,,,,,,,,,Large: 5x8ft,,,,,,,,AMZ-RUG-B0FGX7Z53D-4,0.0,,0,deny,manual,139.85,186.47,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/462adb7a9800b39bf6c62d2c04c31689675b9eb47161b6421b6f25bb3b4571e2.jpg?v=1789056754,4,Personalized Bigfoot Area Rug Sasquatch Rug Unique Outdoor Adventure for Home Décor Living Room Bedroom (Bigfoot Say Hello),,,,,,,,,,,,,,,,,,,,lb,,,
personalized-bird-nature-with-mountains-and-trees-area-rug-home-decor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/0ed3af51a3daf821ddf6efb422db2305133e493e8f31830dfe3169918bbf6c50.jpg?v=1789056754,5,Personalized Bigfoot Area Rug Sasquatch Rug Unique Outdoor Adventure for Home Décor Living Room Bedroom (Bigfoot Say Hello),,,,,,,,,,,,,,,,,,,,,,,
personalized-bird-nature-with-mountains-and-trees-area-rug-home-decor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/b4ce4fbaa7795f457db8677ec12d0541b489a61be9ee63c8c6fc203c120de9f2.jpg?v=1789056754,6,Personalized Bigfoot Area Rug Sasquatch Rug Unique Outdoor Adventure for Home Décor Living Room Bedroom (Bigfoot Say Hello),,,,,,,,,,,,,,,,,,,,,,,
personalized-bigfoot-outdoor-adventure-area-rug-non-slip-backing,"Personalized Bigfoot Outdoor Adventure Area Rug, Non-Slip Backing","<p>Introduce a touch of adventure to your home with this unique Bigfoot area rug. Featuring a detailed Sasquatch design, this rug adds personality and a rustic charm to any living space. It combines comfort with durability, making it a distinctive accent piece for nature lovers.</p><h3>Product Highlights</h3><ul>
<li>Features a detailed Sasquatch design for a unique outdoor theme.</li>
<li>Offers durability for long-lasting use.</li>
<li>Non-slip backing provides enhanced safety.</li>
<li>Soft surface delivers a cozy underfoot feel.</li>
<li>Designed for low maintenance and easy cleaning.</li>
</ul><h3>Specifications</h3><table border=""1"" cellpadding=""6"" style=""border-collapse:collapse;width:100%"">
<tr>
<th align=""left"" width=""35%"">Attribute</th>
<th align=""left"">Value</th>
</tr>
<tr>
<td>Rug Form</td>
<td>Area Rug</td>
</tr>
<tr>
<td>Item Shape</td>
<td>Rectangular</td>
</tr>
<tr>
<td>Weave Type</td>
<td>Machine-Made</td>
</tr>
<tr>
<td>Pile Height</td>
<td>Low Pile</td>
</tr>
<tr>
<td>Construction Type</td>
<td>Machine Made</td>
</tr>
<tr>
<td>Indoor/Outdoor Usage</td>
<td>Indoor</td>
</tr>
<tr>
<td>Room Type</td>
<td>Living Room, Bedroom, Cabin</td>
</tr>
<tr>
<td>Water Resistance</td>
<td>Not Water Resistant</td>
</tr>
<tr>
<td>Pattern</td>
<td>Bigfoot</td>
</tr>
<tr>
<td>Theme</td>
<td>Outdoor Adventure, Nature, Wildlife</td>
</tr>
<tr>
<td>Style</td>
<td>Rustic</td>
</tr>
<tr>
<td>Number of Pieces</td>
<td>1</td>
</tr>
</table><h3>Material &amp; Care</h3><table border=""1"" cellpadding=""6"" style=""border-collapse:collapse;width:100%"">
<tr>
<th align=""left"" width=""35%"">Item</th>
<th align=""left"">Detail</th>
</tr>
<tr>
<td>Material Type</td>
<td>Sponge - Memory Foam</td>
</tr>
<tr>
<td>Backing Material</td>
<td>High-quality Epoxy</td>
</tr>
<tr>
<td>Surface/Feel</td>
<td>Soft</td>
</tr>
<tr>
<td>Care Instructions</td>
<td>Spot Clean Only</td>
</tr>
<tr>
<td>Cleaning Method</td>
<td>Regular vacuuming or gentle washing</td>
</tr>
</table><h3>Where It Works</h3><p>This rustic area rug is ideal for bringing a touch of the wild outdoors into indoor spaces. It is suitable for living rooms, bedrooms, or cabins, enhancing decor with its unique Bigfoot theme.</p>",CHILLGEN,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Crafting Patterns & Molds > Sewing Patterns > Home Decor Sewing Patterns,Rug,"amazon-parent-b0fgx9tg5n, bigfoot, home-decor, indoor, low-pile, machine-made, rectangular, rug, rustic",false,Choose Size,X-Small: 2x3ft,,,,,,,,AMZ-RUG-B0FGX64M3L-1,0.0,,0,deny,manual,34.90,46.53,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/bf6db076a8ebc25484832acafdc9e5802eafa6f070887bd86df863dd5f227619.jpg?v=1789056793,1,Personalized Bigfoot Area Rug Sasquatch Rug Unique Outdoor Adventure for Home Décor Living Room Bedroom (Bigfoot Say 2),false,,"Rustic Bigfoot area rug with non-slip backing, made from sponge memory foam, perfect for living room and bedroom.",3697,,,,,,,,,,,B0FGX9TG5N,,,,,lb,,,draft
personalized-bigfoot-outdoor-adventure-area-rug-non-slip-backing,,,,,,,,,Small: 3x5ft,,,,,,,,AMZ-RUG-B0FGX64M3L-2,0.0,,0,deny,manual,69.85,93.13,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/0480109f57ed50c6debcadaae89c0fcb16eb18a2c092b872e8960c56d21872af.jpg?v=1789056793,2,Personalized Bigfoot Area Rug Sasquatch Rug Unique Outdoor Adventure for Home Décor Living Room Bedroom (Bigfoot Say 2),,,,,,,,,,,,,,,,,,,,lb,,,
personalized-bigfoot-outdoor-adventure-area-rug-non-slip-backing,,,,,,,,,Medium: 4x6ft,,,,,,,,AMZ-RUG-B0FGX64M3L-3,0.0,,0,deny,manual,104.85,139.80,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/2f76d59305f4d9bd03de0cf005eaef340fb3a24e3dc234c71ecd37dfe914974d.jpg?v=1789056793,3,Personalized Bigfoot Area Rug Sasquatch Rug Unique Outdoor Adventure for Home Décor Living Room Bedroom (Bigfoot Say 2),,,,,,,,,,,,,,,,,,,,lb,,,
personalized-bigfoot-outdoor-adventure-area-rug-non-slip-backing,,,,,,,,,Large: 5x8ft,,,,,,,,AMZ-RUG-B0FGX64M3L-4,0.0,,0,deny,manual,139.85,186.47,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e0acef5602288008626b7adefde947121e66b7d7e515e490dd741f3b325b7059_69b3a26d-3048-4361-8194-191cb6ec1dd8.jpg?v=1789056793,4,Personalized Bigfoot Area Rug Sasquatch Rug Unique Outdoor Adventure for Home Décor Living Room Bedroom (Bigfoot Say 2),,,,,,,,,,,,,,,,,,,,lb,,,
personalized-bigfoot-outdoor-adventure-area-rug-non-slip-backing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/21dd4129abc63d564f18c2052ac7afa448839026b03e819e25ed6c709212ff4d.jpg?v=1789056793,5,Personalized Bigfoot Area Rug Sasquatch Rug Unique Outdoor Adventure for Home Décor Living Room Bedroom (Bigfoot Say 2),,,,,,,,,,,,,,,,,,,,,,,
personalized-bigfoot-outdoor-adventure-area-rug-non-slip-backing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/b1a05a8b69e77e3464bf352a4697836ef277cc3413d8c46db9f26bd8e6f871cb.jpg?v=1789056793,6,Personalized Bigfoot Area Rug Sasquatch Rug Unique Outdoor Adventure for Home Décor Living Room Bedroom (Bigfoot Say 2),,,,,,,,,,,,,,,,,,,,,,,
personalized-bigfoot-stained-glass-forest-area-rug-home-decor,"Personalized Bigfoot Stained Glass Forest Area Rug, Home Decor","<p>Bring the allure of the wilderness into your home with this unique Bigfoot area rug. Featuring a detailed Sasquatch design, this rug adds a touch of adventure and personality to your living space. Crafted for comfort and durability, it is an ideal choice for nature enthusiasts.</p><h3>Product Highlights</h3><ul>
<li>Unique Sasquatch design for an adventurous aesthetic</li>
<li>Soft surface provides a cozy feel underfoot</li>
<li>Non-slip backing ensures enhanced safety</li>
<li>Easy to clean for convenient maintenance</li>
<li>Adds rustic charm to various indoor settings</li>
</ul><h3>Specifications</h3><table border=""1"" cellpadding=""6"" style=""border-collapse:collapse;width:100%"">
<tr>
<th align=""left"" width=""35%"">Attribute</th>
<th align=""left"">Value</th>
</tr>
<tr>
<td>Rug Form</td>
<td>Area Rug</td>
</tr>
<tr>
<td>Item Shape</td>
<td>Rectangular</td>
</tr>
<tr>
<td>Weave Type</td>
<td>Machine-Made</td>
</tr>
<tr>
<td>Pile Height</td>
<td>Low Pile</td>
</tr>
<tr>
<td>Construction Type</td>
<td>Machine Made</td>
</tr>
<tr>
<td>Indoor/Outdoor Usage</td>
<td>Indoor</td>
</tr>
<tr>
<td>Room Type</td>
<td>Living Room, Bedroom, Cabin</td>
</tr>
<tr>
<td>Water Resistance</td>
<td>Not Water Resistant</td>
</tr>
<tr>
<td>Pattern</td>
<td>Bigfoot</td>
</tr>
<tr>
<td>Theme</td>
<td>Bigfoot</td>
</tr>
<tr>
<td>Style</td>
<td>Rustic</td>
</tr>
<tr>
<td>Number of Pieces</td>
<td>1</td>
</tr>
</table><h3>Material &amp; Care</h3><table border=""1"" cellpadding=""6"" style=""border-collapse:collapse;width:100%"">
<tr>
<th align=""left"" width=""35%"">Item</th>
<th align=""left"">Detail</th>
</tr>
<tr>
<td>Material Type</td>
<td>Sponge - Memory Foam</td>
</tr>
<tr>
<td>Backing Material</td>
<td>High-quality Epoxy</td>
</tr>
<tr>
<td>Care Instructions</td>
<td>Spot Clean Only</td>
</tr>
</table><h3>Where It Works</h3><p>This area rug is perfectly suited for indoor use in living rooms, bedrooms, or cabins, adding a rustic and adventurous touch to any decor. It creates a cozy and inviting atmosphere for those who appreciate nature and wildlife themes.</p>",CHILLGEN,Hardware > Building Materials > Staircases,Rug,"amazon-parent-b0fgx9tg5n, bigfoot, home-decor, indoor, low-pile, machine-made, rectangular, rug, rustic",false,Choose Size,X-Small: 2x3ft,,,,,,,,AMZ-RUG-B0FGX7QRKL-1,0.0,,0,deny,manual,34.90,46.53,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/256ff5235f9bfd74298ca19beeefae26afb7a0cab4ea5a8a00337152bf4e706a.jpg?v=1789056794,1,Personalized Bigfoot Area Rug Sasquatch Rug Unique Outdoor Adventure for Home Décor Living Room Bedroom (Bigfoot Stained Glass 2),false,,"Rustic Bigfoot area rug with a non-slip backing, crafted from sponge memory foam, perfect for adding an adventurous touch to your living room.",7004,,,,,,,,,,,B0FGX9TG5N,,,,,lb,,,draft
personalized-bigfoot-stained-glass-forest-area-rug-home-decor,,,,,,,,,Small: 3x5ft,,,,,,,,AMZ-RUG-B0FGX7QRKL-2,0.0,,0,deny,manual,69.85,93.13,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/add616f427b499290c75131e861c826d7b6149878daf449185bec9bc2d70bd96.jpg?v=1789056794,2,Personalized Bigfoot Area Rug Sasquatch Rug Unique Outdoor Adventure for Home Décor Living Room Bedroom (Bigfoot Stained Glass 2),,,,,,,,,,,,,,,,,,,,lb,,,
personalized-bigfoot-stained-glass-forest-area-rug-home-decor,,,,,,,,,Medium: 4x6ft,,,,,,,,AMZ-RUG-B0FGX7QRKL-3,0.0,,0,deny,manual,104.85,139.80,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/69f04264f2d8a101770eee9510ab7134071381e292c0982c9b9e6f59cd3b0558.jpg?v=1789056794,3,Personalized Bigfoot Area Rug Sasquatch Rug Unique Outdoor Adventure for Home Décor Living Room Bedroom (Bigfoot Stained Glass 2),,,,,,,,,,,,,,,,,,,,lb,,,
personalized-bigfoot-stained-glass-forest-area-rug-home-decor,,,,,,,,,Large: 5x8ft,,,,,,,,AMZ-RUG-B0FGX7QRKL-4,0.0,,0,deny,manual,139.85,186.47,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e0acef5602288008626b7adefde947121e66b7d7e515e490dd741f3b325b7059_6f640648-f401-4841-bc14-337310fb5c6c.jpg?v=1789056794,4,Personalized Bigfoot Area Rug Sasquatch Rug Unique Outdoor Adventure for Home Décor Living Room Bedroom (Bigfoot Stained Glass 2),,,,,,,,,,,,,,,,,,,,lb,,,
personalized-bigfoot-stained-glass-forest-area-rug-home-decor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/14cc828abed41e5497c86c3b587860afb133cb3cc7d816200e839e0880ae3dc7.jpg?v=1789056794,5,Personalized Bigfoot Area Rug Sasquatch Rug Unique Outdoor Adventure for Home Décor Living Room Bedroom (Bigfoot Stained Glass 2),,,,,,,,,,,,,,,,,,,,,,,
personalized-bigfoot-stained-glass-forest-area-rug-home-decor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/528fa6020548c2913716253c0bec86f0b9a50b171afd6262ed38ff5f4c3d782c.jpg?v=1789056794,6,Personalized Bigfoot Area Rug Sasquatch Rug Unique Outdoor Adventure for Home Décor Living Room Bedroom (Bigfoot Stained Glass 2),,,,,,,,,,,,,,,,,,,,,,,
