evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B039-381,chillgen.com,custom-composition-notebook-classroom-kids-rug-4e7e4d40cf-4e7e4d40cf,15913201893745,80877092503921,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/0d895a608a080f28444fa8d29323033abe8446c0658feee47c8f51c1b1578653.jpg?v=1784370278,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,black emotion classroom rug in living room,,black emotion classroom rug in living room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-kids-rug-4e7e4d40cf-4e7e4d40cf__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-384,chillgen.com,custom-composition-notebook-classroom-rug-for-kids-d5b3be8848-d5b3be8848,15913203401073,80877105021297,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/5fcc27606b76f9244674df6b95fb2958512d77230cb7ff5d38c03d576acc982d.jpg?v=1784370230,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,pink classroom rug flat view,,pink classroom rug flat view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-for-kids-d5b3be8848-d5b3be8848__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-385,chillgen.com,custom-composition-notebook-classroom-rug-for-kids-95c57fb741,15913203499377,80877106758001,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/8c5ac0330fbc541fb5dbbfac6239a71c35a34cefb576606d6db9fa126b5c3106.jpg?v=1784370191,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,pencil notebook classroom rug on wood floor,,pencil notebook classroom rug on wood floor,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-for-kids-95c57fb741__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-385,chillgen.com,custom-composition-notebook-classroom-rug-for-kids-95c57fb741,15913203499377,80877106790769,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1b23587ee8a99d0fa70152ce7b3e7754296e47de9b2eb928d66b3aab4694c697.jpg?v=1784370194,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,composition notebook classroom rug in classroom,,composition notebook classroom rug in classroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-for-kids-95c57fb741__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-385,chillgen.com,custom-composition-notebook-classroom-rug-for-kids-95c57fb741,15913203499377,80877106823537,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/7e53ad224e89928eb97bb3dd8f313fa727956a866e871ebe4b95626587c5dfb7.jpg?v=1784370195,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,personalized notebook rug flat cutout,,personalized notebook rug flat cutout,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-for-kids-95c57fb741__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-385,chillgen.com,custom-composition-notebook-classroom-rug-for-kids-95c57fb741,15913203499377,80877106856305,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/815fc207b80842cc4e700d022fd488ed006389c5766e64b80abd38c52c92841f.jpg?v=1784370200,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,notebook classroom rug feature panel,,notebook classroom rug feature panel,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-for-kids-95c57fb741__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-385,chillgen.com,custom-composition-notebook-classroom-rug-for-kids-95c57fb741,15913203499377,80877106889073,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d8182f1fc1b0c4dae72041af7802e6d9731ed734d8d3213692037d3ffd120efb.jpg?v=1784370201,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,pencil notebook rug in playroom,,pencil notebook rug in playroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-for-kids-95c57fb741__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-385,chillgen.com,custom-composition-notebook-classroom-rug-for-kids-95c57fb741,15913203499377,80877106921841,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e831b5e9d38ce09d2720d2b746647c70036b478494d32d6284f144018b39ce40.jpg?v=1784370205,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,teacher reading with children on rug,,teacher reading with children on rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-for-kids-95c57fb741__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-385,chillgen.com,custom-composition-notebook-classroom-rug-for-kids-95c57fb741,15913203499377,80877106954609,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/bee6633cf56301da5db3a5d33f5aa8802ab78e3a5bfaffca86af4a9776866ea8.jpg?v=1784370206,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,children sitting on notebook classroom rug,,children sitting on notebook classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-for-kids-95c57fb741__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-386,chillgen.com,custom-composition-notebook-classroom-rug-for-kids-592c6d1fa7,15913203728753,80877111247217,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/fea50014f1a0fc8b1eb3d7de5d326a144fc48bb4d0f718612266b17f1ffdda03.jpg?v=1784370173,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,piano teacher classroom rug flat view,,piano teacher classroom rug flat view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-for-kids-592c6d1fa7__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-386,chillgen.com,custom-composition-notebook-classroom-rug-for-kids-592c6d1fa7,15913203728753,80877111279985,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/db5af1b830ef67eff2ce62e9cc4f06823513efe5ccc824774b71f9ebb8f1bc5f.jpg?v=1784370174,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,music teacher rug in playroom,,music teacher rug in playroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-for-kids-592c6d1fa7__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-386,chillgen.com,custom-composition-notebook-classroom-rug-for-kids-592c6d1fa7,15913203728753,80877111312753,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/52e9c525ebb899c8f5f6d7bb06992e500e4452aa359c9b232485a89a3aee5d8b.jpg?v=1784370178,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,colorful piano rug in classroom,,colorful piano rug in classroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-for-kids-592c6d1fa7__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-386,chillgen.com,custom-composition-notebook-classroom-rug-for-kids-592c6d1fa7,15913203728753,80877111345521,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/cd36070bd176ad4658d91cee59c9a6e50ce73b8e0695162083f71858aff1e17e.jpg?v=1784370180,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,Mrs Aisha piano rug on wood floor,,Mrs Aisha piano rug on wood floor,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-for-kids-592c6d1fa7__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-386,chillgen.com,custom-composition-notebook-classroom-rug-for-kids-592c6d1fa7,15913203728753,80877111378289,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/a95d0732e3fe5d6f3fa1387d1dc40c6f588867e5b5cb863b962caf8f85319ed8.jpg?v=1784370183,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,teacher reading with children on music rug,,teacher reading with children on music rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-for-kids-592c6d1fa7__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-386,chillgen.com,custom-composition-notebook-classroom-rug-for-kids-592c6d1fa7,15913203728753,80877111411057,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1eff798c97140fad8188e6e249182484e8c01aa5eafc508e8c95f2ddb0dc1939.jpg?v=1784370185,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,children sitting on piano teacher rug,,children sitting on piano teacher rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-for-kids-592c6d1fa7__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-386,chillgen.com,custom-composition-notebook-classroom-rug-for-kids-592c6d1fa7,15913203728753,80877111443825,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f2398f4a0b4a1435ad65953c1067bc63df9d87f2075cd647e4e229d7fb1645c9.jpg?v=1784370189,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,piano classroom rug feature panel,,piano classroom rug feature panel,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-for-kids-592c6d1fa7__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-387,chillgen.com,custom-composition-notebook-classroom-rug-kids-f215fce7cb,15913203925361,80877112000881,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/7874db5a015599589369b156d49d274ef61c28ea5f98cd26cd483baeba291373.jpg?v=1784370153,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,pink doodle teacher rug flat view,,pink doodle teacher rug flat view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-kids-f215fce7cb__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-387,chillgen.com,custom-composition-notebook-classroom-rug-kids-f215fce7cb,15913203925361,80877112033649,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/2692b5080c4958c9f27b9e8383440098d2936b56158ffcb6640d211a2368cfc1.jpg?v=1784370157,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,Mrs Smith rug on wood floor,,Mrs Smith rug on wood floor,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-kids-f215fce7cb__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-387,chillgen.com,custom-composition-notebook-classroom-rug-kids-f215fce7cb,15913203925361,80877112066417,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f08b466b0ba81cc1944f271a506e7653788a5685be77823312a71484b1542ae5.jpg?v=1784370158,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,pink teacher rug in classroom,,pink teacher rug in classroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-kids-f215fce7cb__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-387,chillgen.com,custom-composition-notebook-classroom-rug-kids-f215fce7cb,15913203925361,80877112099185,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/0b94178bd7ec54e3742e844dff39be19521ed9928eb248d4db1511777c2f28f3.jpg?v=1784370162,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,pink classroom rug in playroom,,pink classroom rug in playroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-kids-f215fce7cb__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-387,chillgen.com,custom-composition-notebook-classroom-rug-kids-f215fce7cb,15913203925361,80877112131953,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d792a430f0cdff95fe431421d72b3e0a7e0b318ab7f779287a58f92b58ed5de8.jpg?v=1784370163,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,teacher reading with children on pink rug,,teacher reading with children on pink rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-kids-f215fce7cb__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-387,chillgen.com,custom-composition-notebook-classroom-rug-kids-f215fce7cb,15913203925361,80877112164721,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/caf47c156bd52de134386a76f702d02f919a4bc675a9e7864cdfa6f0d000d58c.jpg?v=1784370167,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,children sitting on teacher name rug,,children sitting on teacher name rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-kids-f215fce7cb__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-387,chillgen.com,custom-composition-notebook-classroom-rug-kids-f215fce7cb,15913203925361,80877112197489,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/2a74cff11ebb6ca6f2c5184d5ab3a5ab9cfcf4ebc0d71968fab23b571f174b45.jpg?v=1784370169,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,pink doodle rug feature panel,,pink doodle rug feature panel,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-kids-f215fce7cb__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-388,chillgen.com,custom-composition-notebook-classroom-rug-kids-850c621ca3-850c621ca3,15913204089201,80877113770353,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/435275f6c748fc66a9efde344de29ebc2af20520e9dbe4e5370e8c0607d679ec.jpg?v=1784370135,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,crayon bow notebook rug flat view,,crayon bow notebook rug flat view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-kids-850c621ca3-850c621ca3__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-388,chillgen.com,custom-composition-notebook-classroom-rug-kids-850c621ca3-850c621ca3,15913204089201,80877113803121,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/66f31b7abb9954dc98477d0b4c53542e694adcf7ea675f5207af9cdd72f4358e.jpg?v=1784370137,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,pencil bow classroom rug on wood floor,,pencil bow classroom rug on wood floor,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-kids-850c621ca3-850c621ca3__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-388,chillgen.com,custom-composition-notebook-classroom-rug-kids-850c621ca3-850c621ca3,15913204089201,80877113835889,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d10f67c69ff02d8c5d6868e54fc2870942519853bd1121eda6eec92711032696.jpg?v=1784370141,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,crayon border rug in classroom,,crayon border rug in classroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-kids-850c621ca3-850c621ca3__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-388,chillgen.com,custom-composition-notebook-classroom-rug-kids-850c621ca3-850c621ca3,15913204089201,80877113868657,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/af095e67359ee069b663add9082ad67b09d058130ee4c7cda78245bfb528e4f0.jpg?v=1784370142,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,crayon bow rug feature panel,,crayon bow rug feature panel,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-kids-850c621ca3-850c621ca3__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-388,chillgen.com,custom-composition-notebook-classroom-rug-kids-850c621ca3-850c621ca3,15913204089201,80877113901425,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/931004ae88a28461d9983c60bfbcc72ad45714216b5e449e566e2520dc1f5cc3.jpg?v=1784370146,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,children sitting on notebook rug,,children sitting on notebook rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-kids-850c621ca3-850c621ca3__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-388,chillgen.com,custom-composition-notebook-classroom-rug-kids-850c621ca3-850c621ca3,15913204089201,80877113934193,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/924f45c44e691cdb293937466bed0793056f6a3960e49f1d228dc44e1d25a276.jpg?v=1784370148,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,teacher reading with children on rug,,teacher reading with children on rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-kids-850c621ca3-850c621ca3__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-388,chillgen.com,custom-composition-notebook-classroom-rug-kids-850c621ca3-850c621ca3,15913204089201,80877113966961,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/24f290605a13d3ac455b40bdc490a094896fb0ea5b7a5b776cfbfc334362d61f.jpg?v=1784370151,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,crayon bow rug in playroom,,crayon bow rug in playroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-kids-850c621ca3-850c621ca3__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-389,chillgen.com,custom-composition-notebook-classroom-rug-for-kids-8106743a5b,15913204253041,80877117833585,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/0408111f5f0643b29060f87880e64e7bcf058e47a4a48deb1a13c01d926d3560.jpg?v=1784370116,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,science notebook classroom rug in kids room,,science notebook classroom rug in kids room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-for-kids-8106743a5b__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-389,chillgen.com,custom-composition-notebook-classroom-rug-for-kids-8106743a5b,15913204253041,80877117866353,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/3602a34e62c00b5fb3c41e45d010570b64f1779a868234f1cf7285cf71ac4d7e.jpg?v=1784370119,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,science composition rug under sofa,,science composition rug under sofa,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-for-kids-8106743a5b__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-389,chillgen.com,custom-composition-notebook-classroom-rug-for-kids-8106743a5b,15913204253041,80877117899121,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/8cfa68c6ed5cd4c304645656f8f525a2b93cbcff33dc4942368cf9ee316f72fe.jpg?v=1784370121,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,Mrs Smith science rug on wood floor,,Mrs Smith science rug on wood floor,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-for-kids-8106743a5b__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
