evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B035-341,chillgen.com,custom-running-horse-welcome-mat-b4cfa05f9b-b4cfa05f9b,15913420128625,80879102263665,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/fd21943333b5e91bed7e3462537617d824c2199c49ae2a94ca53f0c51fbd2755.jpg?v=1784377008,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:22:21+07:00,sunset horse silhouette rug patio view,,sunset horse silhouette rug patio view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B035/custom-running-horse-welcome-mat-b4cfa05f9b-b4cfa05f9b__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B035-345,chillgen.com,custom-western-running-horse-doormat-c4ecf71d0f-c4ecf71d0f,15913420652913,80879105278321,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/4faac4e9a4f98a0b6f6c5c530d53d99db824e01a92f144188781df20d7f58c99.jpg?v=1784376924,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:22:21+07:00,white horse golden halo rug patio view,,white horse golden halo rug patio view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B035/custom-western-running-horse-doormat-c4ecf71d0f-c4ecf71d0f__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B035-345,chillgen.com,custom-western-running-horse-doormat-c4ecf71d0f-c4ecf71d0f,15913420652913,80879105311089,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/3c2c38a1d9a7d0f35149dd19706bd6d2764d1330037981b68a3c3da390408af4.jpg?v=1784376924,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:22:21+07:00,white horse rug size chart,,white horse rug size chart,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B035/custom-western-running-horse-doormat-c4ecf71d0f-c4ecf71d0f__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B035-345,chillgen.com,custom-western-running-horse-doormat-c4ecf71d0f-c4ecf71d0f,15913420652913,80879105343857,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/4184e996fa067bbd19c373e8fc71d2698d2f4a690e1dbb7839149acf64bf720e.jpg?v=1784376929,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:22:21+07:00,microfiber memory foam golden horse detail,,microfiber memory foam golden horse detail,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B035/custom-western-running-horse-doormat-c4ecf71d0f-c4ecf71d0f__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B035-345,chillgen.com,custom-western-running-horse-doormat-c4ecf71d0f-c4ecf71d0f,15913420652913,80879105376625,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/7f4403b904961c98bb5225d73a402627517221cd682982c5d87de6ff2a7c44d2.jpg?v=1784376930,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:22:21+07:00,anti-slip backing and stain resistance panel,,anti-slip backing and stain resistance panel,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B035/custom-western-running-horse-doormat-c4ecf71d0f-c4ecf71d0f__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B035-345,chillgen.com,custom-western-running-horse-doormat-c4ecf71d0f-c4ecf71d0f,15913420652913,80879105409393,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/a3d598f723a9726fe2af1af3978808179e75cd54dda6d9a8919d29257c95df69.jpg?v=1784376934,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:22:21+07:00,white horse rug in living room,,white horse rug in living room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B035/custom-western-running-horse-doormat-c4ecf71d0f-c4ecf71d0f__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B035-345,chillgen.com,custom-western-running-horse-doormat-c4ecf71d0f-c4ecf71d0f,15913420652913,80879105442161,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/4d0e9c01e0b25dae787ac2872d761e355314401e482bcc5f73319ac85d10c1c7.jpg?v=1784376935,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:22:21+07:00,golden halo horse rug room mockup,,golden halo horse rug room mockup,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B035/custom-western-running-horse-doormat-c4ecf71d0f-c4ecf71d0f__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B035-345,chillgen.com,custom-western-running-horse-doormat-c4ecf71d0f-c4ecf71d0f,15913420652913,80879105474929,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/35332ee102faf43fbe286ab0dd49b34fd51f2eb40bc984f2ec5f277a6116a287.jpg?v=1784376939,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:22:21+07:00,white horse rug beside sofa,,white horse rug beside sofa,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B035/custom-western-running-horse-doormat-c4ecf71d0f-c4ecf71d0f__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B035-345,chillgen.com,custom-western-running-horse-doormat-c4ecf71d0f-c4ecf71d0f,15913420652913,80879105507697,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/b0832230e05042884f4456a2ca19184c503b81043e5617f872d1f87e44840214.jpg?v=1784376940,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:22:21+07:00,white horse rug by fireplace,,white horse rug by fireplace,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B035/custom-western-running-horse-doormat-c4ecf71d0f-c4ecf71d0f__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B035-346,chillgen.com,custom-galaxy-wolves-rug-bedroom-living-room-eb7c237d42-eb7c237d42,15913363702129,80878698561905,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ca37454e353d8e11c1fc2fec18de988b83582a6a70a762e5c6ebe70ca13d5903.jpg?v=1784383496,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:22:21+07:00,moonlit wolf pack rug beside sofa,,moonlit wolf pack rug beside sofa,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B035/custom-galaxy-wolves-rug-bedroom-living-room-eb7c237d42-eb7c237d42__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B035-346,chillgen.com,custom-galaxy-wolves-rug-bedroom-living-room-eb7c237d42-eb7c237d42,15913363702129,80878698594673,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d11f511cedcb26bfd763f0867cd1e07027dc6d7f7facf26e470482cd36c4811e.jpg?v=1784383498,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:22:21+07:00,wolf pack rug on wood floor,,wolf pack rug on wood floor,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B035/custom-galaxy-wolves-rug-bedroom-living-room-eb7c237d42-eb7c237d42__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B035-346,chillgen.com,custom-galaxy-wolves-rug-bedroom-living-room-eb7c237d42-eb7c237d42,15913363702129,80878698627441,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/2bb13e26d5f71d5108c137543460b6cfe5ec7b09e17ff583504b310cfb742d25.jpg?v=1784383501,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:22:21+07:00,wolves moon rug in living room,,wolves moon rug in living room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B035/custom-galaxy-wolves-rug-bedroom-living-room-eb7c237d42-eb7c237d42__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B035-346,chillgen.com,custom-galaxy-wolves-rug-bedroom-living-room-eb7c237d42-eb7c237d42,15913363702129,80878698660209,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/68579f756e106b93abce481692645b0638687a86df6086a52c6a9b79157cc1a2.jpg?v=1784383503,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:22:21+07:00,moonlit wolf rug under sectional sofa,,moonlit wolf rug under sectional sofa,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B035/custom-galaxy-wolves-rug-bedroom-living-room-eb7c237d42-eb7c237d42__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B035-346,chillgen.com,custom-galaxy-wolves-rug-bedroom-living-room-eb7c237d42-eb7c237d42,15913363702129,80878698692977,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/c89187667d8c69ea1a335203c68b11e5987fbd0c1f73f2e529141b57c6719560.jpg?v=1784383507,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:22:21+07:00,wolf pack rug under desk,,wolf pack rug under desk,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B035/custom-galaxy-wolves-rug-bedroom-living-room-eb7c237d42-eb7c237d42__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B035-347,chillgen.com,wolf-galaxy-runner-rug-a1fc801242,15913363833201,80878700495217,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f2e0e365b82ebd25a98d674e2a8f1f88e65e71be54b320963695c3ab4f88b9ea.jpg?v=1784383480,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:22:21+07:00,fire and ice wolves rug beside sofa,,fire and ice wolves rug beside sofa,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B035/wolf-galaxy-runner-rug-a1fc801242__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B035-347,chillgen.com,wolf-galaxy-runner-rug-a1fc801242,15913363833201,80878700527985,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/cf66558d5d6406e1c9471a275403dfe9a32a9d20850f43fc070c3b036b2b9d8e.jpg?v=1784383485,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:22:21+07:00,dual wolf rug on wood floor,,dual wolf rug on wood floor,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B035/wolf-galaxy-runner-rug-a1fc801242__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B035-347,chillgen.com,wolf-galaxy-runner-rug-a1fc801242,15913363833201,80878700560753,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e2feb993e2abf5012fa120eab27bf227d5595ce9fd3361b811a5ac7bf276f4d5.jpg?v=1784383486,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:22:21+07:00,fire ice wolf rug in living room,,fire ice wolf rug in living room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B035/wolf-galaxy-runner-rug-a1fc801242__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B035-347,chillgen.com,wolf-galaxy-runner-rug-a1fc801242,15913363833201,80878700593521,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ac13e133a1ce076135e14500a2c86e16e8ef1c95b4c23594c14396dee450c6c6.jpg?v=1784383491,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:22:21+07:00,wolf galaxy rug under sofa,,wolf galaxy rug under sofa,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B035/wolf-galaxy-runner-rug-a1fc801242__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B035-347,chillgen.com,wolf-galaxy-runner-rug-a1fc801242,15913363833201,80878700626289,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/dda6a8a1114178720124fb4b274193d06233f3a15a8cf60f341f77a79460d12c.jpg?v=1784383492,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:22:21+07:00,fire and ice wolves rug under desk,,fire and ice wolves rug under desk,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B035/wolf-galaxy-runner-rug-a1fc801242__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B035-348,chillgen.com,custom-wolf-print-welcome-mat-89ae1c27ae,15913363997041,80878701445489,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d6790a332ef29d8fa87fb27a399944f426c26ff62c48f5930db8444642fe21a2.jpg?v=1784383469,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:22:21+07:00,neon galaxy wolf rug under sectional sofa,,neon galaxy wolf rug under sectional sofa,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B035/custom-wolf-print-welcome-mat-89ae1c27ae__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B035-348,chillgen.com,custom-wolf-print-welcome-mat-89ae1c27ae,15913363997041,80878701478257,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/fec21f23879a10689f021883a386e496ca3d191de505a773b351f821eb2efbdb.jpg?v=1784383470,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:22:21+07:00,purple wolf rug on wood floor,,purple wolf rug on wood floor,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B035/custom-wolf-print-welcome-mat-89ae1c27ae__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B035-348,chillgen.com,custom-wolf-print-welcome-mat-89ae1c27ae,15913363997041,80878701511025,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/557d5a836091c39a2073f2579c04ee8f5862bb7d1133e9a2449048c3b7124f87.jpg?v=1784383474,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:22:21+07:00,galaxy wolf rug in living room,,galaxy wolf rug in living room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B035/custom-wolf-print-welcome-mat-89ae1c27ae__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B035-348,chillgen.com,custom-wolf-print-welcome-mat-89ae1c27ae,15913363997041,80878701543793,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/b35b3e9e5cd72d1fcb91d14f2880b32faa960491605a6aeb3f3813a1f14f7e02.jpg?v=1784383476,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:22:21+07:00,wolf print rug beside sofa,,wolf print rug beside sofa,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B035/custom-wolf-print-welcome-mat-89ae1c27ae__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B035-348,chillgen.com,custom-wolf-print-welcome-mat-89ae1c27ae,15913363997041,80878701576561,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/84e73670abfd8fe5855c3b1d20017a9b8c4a33ff0e436645f502bedca1339c38.jpg?v=1784383480,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:22:21+07:00,neon galaxy wolf rug under desk,,neon galaxy wolf rug under desk,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B035/custom-wolf-print-welcome-mat-89ae1c27ae__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B035-349,chillgen.com,custom-wolf-welcome-doormat-entryway-c00c6179a1-c00c6179a1,15913364062577,80878702100849,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/321531761a0dc8127e5be43143f78b98d4930ff3d50af0013d1db2ce109a3d53.jpg?v=1784383453,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:22:21+07:00,monochrome forest wolf rug beside sofa,,monochrome forest wolf rug beside sofa,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B035/custom-wolf-welcome-doormat-entryway-c00c6179a1-c00c6179a1__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B035-349,chillgen.com,custom-wolf-welcome-doormat-entryway-c00c6179a1-c00c6179a1,15913364062577,80878702133617,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/5ff2a7175307a435a5c25a556da0caf3380b5485637f7c1241e168db1c97380f.jpg?v=1784383458,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:22:21+07:00,gray wolf rug on wood floor,,gray wolf rug on wood floor,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B035/custom-wolf-welcome-doormat-entryway-c00c6179a1-c00c6179a1__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B035-349,chillgen.com,custom-wolf-welcome-doormat-entryway-c00c6179a1-c00c6179a1,15913364062577,80878702166385,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/155fae06e4b9135b6f34dd51992f9cf883dc36141f5ecf8199a3c9aa8911e0a4.jpg?v=1784383459,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:22:21+07:00,forest wolf rug in living room,,forest wolf rug in living room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B035/custom-wolf-welcome-doormat-entryway-c00c6179a1-c00c6179a1__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B035-349,chillgen.com,custom-wolf-welcome-doormat-entryway-c00c6179a1-c00c6179a1,15913364062577,80878702199153,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/a0d4525a62beaa7c89b975bacac27996112b30c8db0b6bf6f6fde4f8e6fd7fea.jpg?v=1784383464,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:22:21+07:00,wolf rug under sectional sofa,,wolf rug under sectional sofa,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B035/custom-wolf-welcome-doormat-entryway-c00c6179a1-c00c6179a1__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B035-349,chillgen.com,custom-wolf-welcome-doormat-entryway-c00c6179a1-c00c6179a1,15913364062577,80878702231921,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f41057b06c373141e718cf82847ffbad4807038b69f9a67bf76fffe8b69bc3a6.jpg?v=1784383464,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:22:21+07:00,monochrome wolf rug under desk,,monochrome wolf rug under desk,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B035/custom-wolf-welcome-doormat-entryway-c00c6179a1-c00c6179a1__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B035-350,chillgen.com,custom-galaxy-wolves-welcome-mat-f320a33157,15913364128113,80878702494065,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/c8250fa083d8fc1bdbc3c1529f3818114a32c0cdd50af4da882d4a0de22987a8.jpg?v=1784383441,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:22:21+07:00,lightning snow wolf rug beside sofa,,lightning snow wolf rug beside sofa,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B035/custom-galaxy-wolves-welcome-mat-f320a33157__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B035-350,chillgen.com,custom-galaxy-wolves-welcome-mat-f320a33157,15913364128113,80878702526833,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/daa0636622a7d236def2e8879b572ceca3735bf859d1b5327d9fe5989d043ce9.jpg?v=1784383441,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:22:21+07:00,icy wolf rug on wood floor,,icy wolf rug on wood floor,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B035/custom-galaxy-wolves-welcome-mat-f320a33157__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B035-350,chillgen.com,custom-galaxy-wolves-welcome-mat-f320a33157,15913364128113,80878702559601,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/84f5506257097283b8fef62c81663bfed9ad017820222cb9ab4a03a2d0a9d503.jpg?v=1784383447,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:22:21+07:00,snow wolf rug in living room,,snow wolf rug in living room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B035/custom-galaxy-wolves-welcome-mat-f320a33157__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B035-350,chillgen.com,custom-galaxy-wolves-welcome-mat-f320a33157,15913364128113,80878702592369,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1cfd744f317704dd135ae51bf77139eb425950e31d874e210a244ac0384d18d0.jpg?v=1784383447,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:22:21+07:00,lightning wolf rug under sectional,,lightning wolf rug under sectional,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B035/custom-galaxy-wolves-welcome-mat-f320a33157__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
