evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B025-241,chillgen.com,custom-reading-tree-classroom-library-rug-983a65fb2e-983a65fb2e,15913278538097,80877936476529,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/667ec944f6654ff20ca917ed51c8d59ff83f4cf98d1b4732481b3178b31afac5_dc9432d2-8ae1-4188-97e5-2b16cdf0f10d.jpg?v=1784365028,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:40:19+07:00,reading tree rug in classroom nook,,reading tree rug in classroom nook,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B025/custom-reading-tree-classroom-library-rug-983a65fb2e-983a65fb2e__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B025-244,chillgen.com,custom-good-day-read-book-classroom-rug-dc9ddbc5f6-dc9ddbc5f6,15913280536945,80877952729457,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/2b401962d848f4a110bb86e09df747fedb43f84d6ab24b35c652ca1fc4f09834_7739fc2f-58bf-4114-a4df-42951a7fd46e.jpg?v=1784364941,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:40:19+07:00,new chapter rug in library corner,,new chapter rug in library corner,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B025/custom-good-day-read-book-classroom-rug-dc9ddbc5f6-dc9ddbc5f6__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B025-244,chillgen.com,custom-good-day-read-book-classroom-rug-dc9ddbc5f6-dc9ddbc5f6,15913280536945,80877952762225,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/5d90a5ef6ef7c17abb93396c17dd2e1014842a47700cb90d9bbbba1861aaf17c_ca887211-64a6-4ff3-b29a-0535761a6deb.jpg?v=1784364946,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:40:19+07:00,children seated on New Chapter rug,,children seated on New Chapter rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B025/custom-good-day-read-book-classroom-rug-dc9ddbc5f6-dc9ddbc5f6__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B025-244,chillgen.com,custom-good-day-read-book-classroom-rug-dc9ddbc5f6-dc9ddbc5f6,15913280536945,80877952794993,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/daf933a1bab97641ac2381ce654235111df0668bc2e4ca140f57c115acb8d4da_296e3ecc-a2a0-4d21-b4ee-a02398fc9a77.jpg?v=1784364947,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:40:19+07:00,machine washable classroom rug visual,,machine washable classroom rug visual,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B025/custom-good-day-read-book-classroom-rug-dc9ddbc5f6-dc9ddbc5f6__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B025-244,chillgen.com,custom-good-day-read-book-classroom-rug-dc9ddbc5f6-dc9ddbc5f6,15913280536945,80877952827761,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e65336c4c6b71bb699ba06f929cf5b060e7b8f82f9d5ae20ed42eb5ef57fdd35_63575e7d-499e-4781-87ba-0fa87d17c8ec.jpg?v=1784364952,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:40:19+07:00,material details for New Chapter rug,,material details for New Chapter rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B025/custom-good-day-read-book-classroom-rug-dc9ddbc5f6-dc9ddbc5f6__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B025-245,chillgen.com,colorful-handprints-kids-classroom-rug-e41ab46aac-e41ab46aac,15913299575153,80878165918065,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/8135547681f02ff91665ec01d6fdc16d11e963563e0a733330172cdbd2916061.jpg?v=1784369287,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:40:19+07:00,reading bloom teacher rug in room,,reading bloom teacher rug in room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B025/colorful-handprints-kids-classroom-rug-e41ab46aac-e41ab46aac__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B025-245,chillgen.com,colorful-handprints-kids-classroom-rug-e41ab46aac-e41ab46aac,15913299575153,80878165950833,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/50cda7e1b29e5cbd2ab8a4c9d9ec98aa0b9fa4fa54b57fda88494ad2b585f574.jpg?v=1784369289,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:40:19+07:00,personalized bloom classroom rug mockup,,personalized bloom classroom rug mockup,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B025/colorful-handprints-kids-classroom-rug-e41ab46aac-e41ab46aac__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B025-245,chillgen.com,colorful-handprints-kids-classroom-rug-e41ab46aac-e41ab46aac,15913299575153,80878165983601,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/a53f828907fc4d2c52d3f037c10859e888ff7c7050bf47515fbf58947fb92fd6.jpg?v=1784369292,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:40:19+07:00,Reading Helps Your Mind Bloom rug overhead,,Reading Helps Your Mind Bloom rug overhead,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B025/colorful-handprints-kids-classroom-rug-e41ab46aac-e41ab46aac__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B025-245,chillgen.com,colorful-handprints-kids-classroom-rug-e41ab46aac-e41ab46aac,15913299575153,80878166016369,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/48d519fb465b3faacc29dc7dd3e85add1b4dbe76c26802fc0693f10cf495ce00.jpg?v=1784369294,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:40:19+07:00,teacher reading on bloom classroom rug,,teacher reading on bloom classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B025/colorful-handprints-kids-classroom-rug-e41ab46aac-e41ab46aac__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B025-245,chillgen.com,colorful-handprints-kids-classroom-rug-e41ab46aac-e41ab46aac,15913299575153,80878166049137,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/5ece40304407c99495f6f1cc8eaaa3c0f24ce95355db42b634a26aab8054b79e.jpg?v=1784369297,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:40:19+07:00,bloom rug in playroom,,bloom rug in playroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B025/colorful-handprints-kids-classroom-rug-e41ab46aac-e41ab46aac__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B025-245,chillgen.com,colorful-handprints-kids-classroom-rug-e41ab46aac-e41ab46aac,15913299575153,80878166081905,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ee590c4fd20c0f0584f2d04651c22324209b8c7434ddaaa7f8e5cb5fd6dedfe2.jpg?v=1784369299,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:40:19+07:00,children gathered on floral classroom rug,,children gathered on floral classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B025/colorful-handprints-kids-classroom-rug-e41ab46aac-e41ab46aac__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B025-245,chillgen.com,colorful-handprints-kids-classroom-rug-e41ab46aac-e41ab46aac,15913299575153,80878166114673,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d416900153397665af0d115443da3445ac2234e145ee6e370b183b7afeb626da.jpg?v=1784369302,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:40:19+07:00,reading bloom rug detail panel,,reading bloom rug detail panel,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B025/colorful-handprints-kids-classroom-rug-e41ab46aac-e41ab46aac__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B025-245,chillgen.com,colorful-handprints-kids-classroom-rug-e41ab46aac-e41ab46aac,15913299575153,80878166147441,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/a1a005981a7bfede9d7223351df60fe24840dd37c42800bdf03fb68b677da090.jpg?v=1784369304,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:40:19+07:00,reading bloom rug size chart,,reading bloom rug size chart,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B025/colorful-handprints-kids-classroom-rug-e41ab46aac-e41ab46aac__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B025-245,chillgen.com,colorful-handprints-kids-classroom-rug-e41ab46aac-e41ab46aac,15913299575153,80878166180209,GALLERY_PUBLIC_CDN,9,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/b46db90acf447bf5e912eeff131606ee37dc24c30d60e03a46f776f5a67257c0.jpg?v=1784369308,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:40:19+07:00,microfiber cushion closeup for bloom rug,,microfiber cushion closeup for bloom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B025/colorful-handprints-kids-classroom-rug-e41ab46aac-e41ab46aac__img_09.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B025-245,chillgen.com,colorful-handprints-kids-classroom-rug-e41ab46aac-e41ab46aac,15913299575153,80878597898609,GALLERY_PUBLIC_CDN,10,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/8135547681f02ff91665ec01d6fdc16d11e963563e0a733330172cdbd2916061_fa493102-2e77-4f35-8bff-f9dc77922a6b.jpg?v=1784369310,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:40:19+07:00,personalized reading bloom rug room view,,personalized reading bloom rug room view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B025/colorful-handprints-kids-classroom-rug-e41ab46aac-e41ab46aac__img_10.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B025-245,chillgen.com,colorful-handprints-kids-classroom-rug-e41ab46aac-e41ab46aac,15913299575153,80878597931377,GALLERY_PUBLIC_CDN,11,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/50cda7e1b29e5cbd2ab8a4c9d9ec98aa0b9fa4fa54b57fda88494ad2b585f574_aced99a2-7bfe-4778-a386-8ced08cf0afe.jpg?v=1784369313,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:40:19+07:00,floral teacher rug classroom angle,,floral teacher rug classroom angle,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B025/colorful-handprints-kids-classroom-rug-e41ab46aac-e41ab46aac__img_11.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B025-245,chillgen.com,colorful-handprints-kids-classroom-rug-e41ab46aac-e41ab46aac,15913299575153,80878597964145,GALLERY_PUBLIC_CDN,12,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/a53f828907fc4d2c52d3f037c10859e888ff7c7050bf47515fbf58947fb92fd6_da685ff0-6ba7-4025-99b9-4f368e3ffb1b.jpg?v=1784369315,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:40:19+07:00,Reading Helps Your Mind Bloom flat view,,Reading Helps Your Mind Bloom flat view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B025/colorful-handprints-kids-classroom-rug-e41ab46aac-e41ab46aac__img_12.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B025-245,chillgen.com,colorful-handprints-kids-classroom-rug-e41ab46aac-e41ab46aac,15913299575153,80878597996913,GALLERY_PUBLIC_CDN,13,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/48d519fb465b3faacc29dc7dd3e85add1b4dbe76c26802fc0693f10cf495ce00_f1b2045e-77e0-4fcd-9556-44619a255099.jpg?v=1784369318,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:40:19+07:00,reading group on bloom rug closeup,,reading group on bloom rug closeup,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B025/colorful-handprints-kids-classroom-rug-e41ab46aac-e41ab46aac__img_13.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B025-245,chillgen.com,colorful-handprints-kids-classroom-rug-e41ab46aac-e41ab46aac,15913299575153,80878598029681,GALLERY_PUBLIC_CDN,14,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/5ece40304407c99495f6f1cc8eaaa3c0f24ce95355db42b634a26aab8054b79e_a3c458c0-568a-4fb8-b29b-d8bca6531251.jpg?v=1784369320,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:40:19+07:00,floral classroom rug in playroom,,floral classroom rug in playroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B025/colorful-handprints-kids-classroom-rug-e41ab46aac-e41ab46aac__img_14.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B025-245,chillgen.com,colorful-handprints-kids-classroom-rug-e41ab46aac-e41ab46aac,15913299575153,80878598062449,GALLERY_PUBLIC_CDN,15,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ee590c4fd20c0f0584f2d04651c22324209b8c7434ddaaa7f8e5cb5fd6dedfe2_1cf68a9d-4498-4648-96c4-6429f79ffad9.jpg?v=1784369323,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:40:19+07:00,children reading on personalized teacher rug,,children reading on personalized teacher rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B025/colorful-handprints-kids-classroom-rug-e41ab46aac-e41ab46aac__img_15.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B025-245,chillgen.com,colorful-handprints-kids-classroom-rug-e41ab46aac-e41ab46aac,15913299575153,80878598095217,GALLERY_PUBLIC_CDN,16,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d416900153397665af0d115443da3445ac2234e145ee6e370b183b7afeb626da_fdddaadc-a7c7-4316-8343-65d6fbfa17d9.jpg?v=1784369326,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:40:19+07:00,bloom rug learning pattern detail,,bloom rug learning pattern detail,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B025/colorful-handprints-kids-classroom-rug-e41ab46aac-e41ab46aac__img_16.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B025-245,chillgen.com,colorful-handprints-kids-classroom-rug-e41ab46aac-e41ab46aac,15913299575153,80878598127985,GALLERY_PUBLIC_CDN,17,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/a1a005981a7bfede9d7223351df60fe24840dd37c42800bdf03fb68b677da090_a50cecd7-39bf-4911-97c6-9037b2bbe947.jpg?v=1784369329,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:40:19+07:00,size options for bloom classroom rug,,size options for bloom classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B025/colorful-handprints-kids-classroom-rug-e41ab46aac-e41ab46aac__img_17.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B025-245,chillgen.com,colorful-handprints-kids-classroom-rug-e41ab46aac-e41ab46aac,15913299575153,80878598160753,GALLERY_PUBLIC_CDN,18,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/b46db90acf447bf5e912eeff131606ee37dc24c30d60e03a46f776f5a67257c0_47b1dcce-bb16-4fac-8898-1559b066e214.jpg?v=1784369331,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:40:19+07:00,soft surface closeup for bloom rug,,soft surface closeup for bloom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B025/colorful-handprints-kids-classroom-rug-e41ab46aac-e41ab46aac__img_18.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B025-246,chillgen.com,colorful-classroom-rug-for-kids-aaa73255b2-aaa73255b2,15913299870065,80878167785841,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/9660cad2b262a2748b3f1b07b670491466afc1279118c4a4ffe04cf492bde745.jpg?v=1784369239,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:40:19+07:00,BE values classroom rug in room,,BE values classroom rug in room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B025/colorful-classroom-rug-for-kids-aaa73255b2-aaa73255b2__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B025-246,chillgen.com,colorful-classroom-rug-for-kids-aaa73255b2-aaa73255b2,15913299870065,80878167818609,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/cbd5dc61d6e8a11e81d4c7eb0dfcaeacfaae1f766a86c8809a21ccfe4daaee7e.jpg?v=1784369242,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:40:19+07:00,personalized BE values rug classroom angle,,personalized BE values rug classroom angle,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B025/colorful-classroom-rug-for-kids-aaa73255b2-aaa73255b2__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B025-246,chillgen.com,colorful-classroom-rug-for-kids-aaa73255b2-aaa73255b2,15913299870065,80878167851377,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/5cdc51a4a6170c59869a4bd93c7ee0f49b58e3862abb5003a2ebe248302c4f89.jpg?v=1784369245,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:40:19+07:00,Mrs Asher class BE rug overhead,,Mrs Asher class BE rug overhead,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B025/colorful-classroom-rug-for-kids-aaa73255b2-aaa73255b2__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B025-246,chillgen.com,colorful-classroom-rug-for-kids-aaa73255b2-aaa73255b2,15913299870065,80878167884145,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/492f4914dced2f4e611e18a07149df505bcfc927ddbc6e6c18b2bfc22ddb1922.jpg?v=1784369247,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:40:19+07:00,teacher reading on BE values rug,,teacher reading on BE values rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B025/colorful-classroom-rug-for-kids-aaa73255b2-aaa73255b2__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B025-246,chillgen.com,colorful-classroom-rug-for-kids-aaa73255b2-aaa73255b2,15913299870065,80878167916913,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/9266ffac30a8b2d766db14d6afb1d7ac1568dbcd0861abe17ec39c6ebf3c2975.jpg?v=1784369250,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:40:19+07:00,BE values rug in playroom,,BE values rug in playroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B025/colorful-classroom-rug-for-kids-aaa73255b2-aaa73255b2__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B025-246,chillgen.com,colorful-classroom-rug-for-kids-aaa73255b2-aaa73255b2,15913299870065,80878167949681,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/c81dc945b92b54a0277b93442a44513413efcd7cc00e8bf32b2528a2193f6d72.jpg?v=1784369252,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:40:19+07:00,children sitting on classroom values rug,,children sitting on classroom values rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B025/colorful-classroom-rug-for-kids-aaa73255b2-aaa73255b2__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B025-246,chillgen.com,colorful-classroom-rug-for-kids-aaa73255b2-aaa73255b2,15913299870065,80878167982449,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/03a55dc45e4a47b401d5d47705c4b2226290ed04121ff5abcdf9488a27072874.jpg?v=1784369255,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:40:19+07:00,BE values rug detail panel,,BE values rug detail panel,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B025/colorful-classroom-rug-for-kids-aaa73255b2-aaa73255b2__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B025-246,chillgen.com,colorful-classroom-rug-for-kids-aaa73255b2-aaa73255b2,15913299870065,80878168015217,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/5e2f0dd807d90f3eb708f5426baf767c0262e2d39f262fad004c93dbbaf02e84.jpg?v=1784369257,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:40:19+07:00,BE classroom rug size chart,,BE classroom rug size chart,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B025/colorful-classroom-rug-for-kids-aaa73255b2-aaa73255b2__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B025-246,chillgen.com,colorful-classroom-rug-for-kids-aaa73255b2-aaa73255b2,15913299870065,80878168047985,GALLERY_PUBLIC_CDN,9,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/79c70443694dd029f62b8cc379d1a562dfa68c9cb7de4207713ea99f9ac4893c.jpg?v=1784369260,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:40:19+07:00,soft microfiber closeup for BE rug,,soft microfiber closeup for BE rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B025/colorful-classroom-rug-for-kids-aaa73255b2-aaa73255b2__img_09.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
