evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B017-161,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-106,15969451311473,81245785948529,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/a378bb417b13c2b23b4e65954b854673670d3e238635bf6c34f89d8c41afe0df.jpg?v=1786656191,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,cream red Orthodox cross rug overhead view,,cream red Orthodox cross rug overhead view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-orthodox-christian-area-rug-custom-eastern-design-106__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-164,chillgen.com,personalized-composition-notebook-classroom-shaped-rugs-for-kids-a01,15969459339633,81245847093617,GALLERY_PUBLIC_CDN,9,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/80c0c47e74fad23eeea0eb92b21137646c53b55a89f029d2c22d347d56195cd8.jpg?v=1786657903,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,machine washable visual for classroom rug,,machine washable visual for classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-composition-notebook-classroom-shaped-rugs-for-kids-a01__img_09.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-165,chillgen.com,personalized-composition-notebook-classroom-shaped-rugs-design-2222,15969459372401,81245847290225,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/bec83644492a37b78ad4115a933ede312856e5d298c1bec85d03b75a7d6e261a.jpg?v=1786657916,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,pink teacher name classroom rug on floor,,pink teacher name classroom rug on floor,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-composition-notebook-classroom-shaped-rugs-design-2222__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-165,chillgen.com,personalized-composition-notebook-classroom-shaped-rugs-design-2222,15969459372401,81245847322993,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/3260622fd670a011c5907c4a6a91458755068d5b508642cdddf88f1357135709.jpg?v=1786657915,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,size guide for pink classroom rug,,size guide for pink classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-composition-notebook-classroom-shaped-rugs-design-2222__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-165,chillgen.com,personalized-composition-notebook-classroom-shaped-rugs-design-2222,15969459372401,81245847355761,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/6ae2820267f8564efba318f8fba28becd8537f9ab1fb182d44b7cf794903903d.jpg?v=1786657916,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,children sitting on pink teacher rug,,children sitting on pink teacher rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-composition-notebook-classroom-shaped-rugs-design-2222__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-165,chillgen.com,personalized-composition-notebook-classroom-shaped-rugs-design-2222,15969459372401,81245847388529,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/020866289e0c9eb74f22b553f03af3186f30a5bd9d52c67e291817f2a9f5d448.jpg?v=1786657916,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,pink custom rug in playroom classroom,,pink custom rug in playroom classroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-composition-notebook-classroom-shaped-rugs-design-2222__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-165,chillgen.com,personalized-composition-notebook-classroom-shaped-rugs-design-2222,15969459372401,81245847421297,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/0b3f390d97d472df6c1a7ee39e8451cdd86fa9582a3623d83797476c4376f236.jpg?v=1786657915,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,layered material diagram for teacher rug,,layered material diagram for teacher rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-composition-notebook-classroom-shaped-rugs-design-2222__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-165,chillgen.com,personalized-composition-notebook-classroom-shaped-rugs-design-2222,15969459372401,81245847454065,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/6f1ed28b047d6ab77b8ad3b36b0a562594e9f794cd5e3482a3d4ad8fc11b6d3a.jpg?v=1786657915,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,personalized pink teacher rug product image,,personalized pink teacher rug product image,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-composition-notebook-classroom-shaped-rugs-design-2222__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-165,chillgen.com,personalized-composition-notebook-classroom-shaped-rugs-design-2222,15969459372401,81245847486833,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/989ac988ee154907a97718d0d18b54d63b54e3d9e0e27b29ba21ad42107de329.jpg?v=1786657915,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,classroom activity use cases for teacher rug,,classroom activity use cases for teacher rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-composition-notebook-classroom-shaped-rugs-design-2222__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-165,chillgen.com,personalized-composition-notebook-classroom-shaped-rugs-design-2222,15969459372401,81245847519601,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/c6414028d743d8653cc4be593e7690ca13ffa6cf26a25a7630bfbe1055e29339.jpg?v=1786657915,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,pink classroom rug in reading corner,,pink classroom rug in reading corner,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-composition-notebook-classroom-shaped-rugs-design-2222__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-165,chillgen.com,personalized-composition-notebook-classroom-shaped-rugs-design-2222,15969459372401,81245847552369,GALLERY_PUBLIC_CDN,9,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/61845b87f72f926da792c875c225bec6774dc0c79d7e0a3343e9d34e1c76279b.jpg?v=1786657916,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,washable care visual for classroom rug,,washable care visual for classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-composition-notebook-classroom-shaped-rugs-design-2222__img_09.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-166,chillgen.com,personalized-composition-notebook-classroom-shaped-rugs-design-2223,15969459470705,81245850403185,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/cc822577ad68494ccfe0620f1560e3b9fc5840014821de5cf3d654943270bc26.jpg?v=1786657928,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,personalized apple classroom rug on floor,,personalized apple classroom rug on floor,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-composition-notebook-classroom-shaped-rugs-design-2223__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-166,chillgen.com,personalized-composition-notebook-classroom-shaped-rugs-design-2223,15969459470705,81245850435953,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/951b4b6d54eeb9a4ffcc0022f06c07a532d956fa9a22eb4bb5f18638b3f5eb6f.jpg?v=1786657928,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,size guide for apple teacher rug,,size guide for apple teacher rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-composition-notebook-classroom-shaped-rugs-design-2223__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-166,chillgen.com,personalized-composition-notebook-classroom-shaped-rugs-design-2223,15969459470705,81245850468721,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/253e5881069dbf838b543e417af47ea5343c16a20b9f7682a758aaa5b53d174b.jpg?v=1786657928,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,children sitting on apple classroom rug,,children sitting on apple classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-composition-notebook-classroom-shaped-rugs-design-2223__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-166,chillgen.com,personalized-composition-notebook-classroom-shaped-rugs-design-2223,15969459470705,81245850501489,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/eda5c3284c4fee96c1441a7800d380106ca5aaec5ebe4104947a772be15c3c49.jpg?v=1786657928,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,kids using apple rug in colorful classroom,,kids using apple rug in colorful classroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-composition-notebook-classroom-shaped-rugs-design-2223__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-166,chillgen.com,personalized-composition-notebook-classroom-shaped-rugs-design-2223,15969459470705,81245850534257,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/0108dfc64fef7bbb00fb1b2474373505ebf6666c171cab31f7539910ebf33da2.jpg?v=1786657928,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,layered material diagram for apple rug,,layered material diagram for apple rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-composition-notebook-classroom-shaped-rugs-design-2223__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-166,chillgen.com,personalized-composition-notebook-classroom-shaped-rugs-design-2223,15969459470705,81245850567025,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/9cf6308e0a04475c74779e74c994e41cf9620cd68ca6a64147f66c17b0cd2572.jpg?v=1786657928,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,teacher name apple rug product image,,teacher name apple rug product image,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-composition-notebook-classroom-shaped-rugs-design-2223__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-166,chillgen.com,personalized-composition-notebook-classroom-shaped-rugs-design-2223,15969459470705,81245850599793,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/58ca260ac20a37bdb9e597db4f8aef96109b3efcb492cd3dcb4a6b94f7bea7a6.jpg?v=1786657928,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,classroom activity use cases for apple rug,,classroom activity use cases for apple rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-composition-notebook-classroom-shaped-rugs-design-2223__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-166,chillgen.com,personalized-composition-notebook-classroom-shaped-rugs-design-2223,15969459470705,81245850632561,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/bae0411ddabfffe748cfcf87347025d97cbd6f10417e021e2c02f77d94341579.jpg?v=1786657928,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,apple classroom rug near bulletin board,,apple classroom rug near bulletin board,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-composition-notebook-classroom-shaped-rugs-design-2223__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-166,chillgen.com,personalized-composition-notebook-classroom-shaped-rugs-design-2223,15969459470705,81245850665329,GALLERY_PUBLIC_CDN,9,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/eefa444012595973564cbcae5fc4c943e6004e2bcbeabf30f2122564cbd3e256.jpg?v=1786657929,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,machine washable visual for classroom rug,,machine washable visual for classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-composition-notebook-classroom-shaped-rugs-design-2223__img_09.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-167,chillgen.com,personalized-composition-notebook-classroom-shaped-rugs-design-2224,15969459569009,81245850829169,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/dda84ddd91110590c3b4a0260dba9bb14dbfa24a71782eec8c3148cbe22891d0.jpg?v=1786657940,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,personalized open book classroom rug on floor,,personalized open book classroom rug on floor,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-composition-notebook-classroom-shaped-rugs-design-2224__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-167,chillgen.com,personalized-composition-notebook-classroom-shaped-rugs-design-2224,15969459569009,81245850861937,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/acb4d0defcafceeb6ffee252ca5a45ba2558fc03c955ac310746b48f8932339f.jpg?v=1786657940,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,size guide for open book teacher rug,,size guide for open book teacher rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-composition-notebook-classroom-shaped-rugs-design-2224__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-167,chillgen.com,personalized-composition-notebook-classroom-shaped-rugs-design-2224,15969459569009,81245850894705,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/81639a52cd91379d36d0db2500a3b72c13cb2da66fa7401c1b0e5d8db48b6fbb.jpg?v=1786657940,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,open book rug in classroom reading corner,,open book rug in classroom reading corner,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-composition-notebook-classroom-shaped-rugs-design-2224__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-167,chillgen.com,personalized-composition-notebook-classroom-shaped-rugs-design-2224,15969459569009,81245850927473,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/54fae6d25d09e6596a3f4d806f81f6fa50278ea0a0204950243a2a589ee505fb.jpg?v=1786657940,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,children sitting on open book classroom rug,,children sitting on open book classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-composition-notebook-classroom-shaped-rugs-design-2224__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-167,chillgen.com,personalized-composition-notebook-classroom-shaped-rugs-design-2224,15969459569009,81245850960241,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/034e6b9e9fba7f963f8d01939aa6ea06ab3d14bc7abb8d60d1ab636814d577be.jpg?v=1786657940,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,layered material diagram for book rug,,layered material diagram for book rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-composition-notebook-classroom-shaped-rugs-design-2224__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-167,chillgen.com,personalized-composition-notebook-classroom-shaped-rugs-design-2224,15969459569009,81245850993009,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/25077c2b89aec3fa5c2f2adebb0f3d68bc1ae80a3348a94966c447cb6bf195b4.jpg?v=1786657940,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,teacher name open book rug product image,,teacher name open book rug product image,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-composition-notebook-classroom-shaped-rugs-design-2224__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-167,chillgen.com,personalized-composition-notebook-classroom-shaped-rugs-design-2224,15969459569009,81245851025777,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/49edc195269a8f5b41dad769365a67e72165b56b82ce9817c005f0a22dc37a77.jpg?v=1786657941,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,classroom activity use cases for book rug,,classroom activity use cases for book rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-composition-notebook-classroom-shaped-rugs-design-2224__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-167,chillgen.com,personalized-composition-notebook-classroom-shaped-rugs-design-2224,15969459569009,81245851058545,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1991d1cded35e8a995275d36c56b06ab8008a32e7c23bcf39c6f128221d32044.jpg?v=1786657941,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,kids sitting on personalized book rug,,kids sitting on personalized book rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-composition-notebook-classroom-shaped-rugs-design-2224__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-167,chillgen.com,personalized-composition-notebook-classroom-shaped-rugs-design-2224,15969459569009,81245851091313,GALLERY_PUBLIC_CDN,9,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f732da749491152541ed9b3ea155793bd8f0c2238de7e0c61eb25962d9f975c1.jpg?v=1786657940,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,machine washable visual for classroom rug,,machine washable visual for classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-composition-notebook-classroom-shaped-rugs-design-2224__img_09.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-168,chillgen.com,personalized-composition-notebook-classroom-shaped-rugs-design-2225,15969459634545,81245851189617,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/3890ef72fcd77e8c6c154a6336646341d79fb2fd9683de57cb6e232db9b999f5.jpg?v=1786657949,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,personalized flower classroom rug on floor,,personalized flower classroom rug on floor,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-composition-notebook-classroom-shaped-rugs-design-2225__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-168,chillgen.com,personalized-composition-notebook-classroom-shaped-rugs-design-2225,15969459634545,81245851222385,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/4255ad7d1db44e8ff40f46b488506f5e1e66b028cdaefdbc52c99e0572caa6ae.jpg?v=1786657949,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,size guide for flower teacher rug,,size guide for flower teacher rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-composition-notebook-classroom-shaped-rugs-design-2225__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-168,chillgen.com,personalized-composition-notebook-classroom-shaped-rugs-design-2225,15969459634545,81245851255153,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/fea6980ff1f1d767a8ab2e8cc67577500a370b040fa383500f7af13e4e85e94f.jpg?v=1786657949,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,children sitting on flower classroom rug,,children sitting on flower classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-composition-notebook-classroom-shaped-rugs-design-2225__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-168,chillgen.com,personalized-composition-notebook-classroom-shaped-rugs-design-2225,15969459634545,81245851287921,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d7004bdde98cb046b024a564f045fc47d9b0b0ece1faa0c193b17eee066197df.jpg?v=1786657949,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,kids using flower rug in classroom,,kids using flower rug in classroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-composition-notebook-classroom-shaped-rugs-design-2225__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-168,chillgen.com,personalized-composition-notebook-classroom-shaped-rugs-design-2225,15969459634545,81245851320689,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/6fc70b5821d41671b309fee2dbfc062031d0f6dcf25a0229191d3472262dcd71.jpg?v=1786657949,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,layered material diagram for classroom rug,,layered material diagram for classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-composition-notebook-classroom-shaped-rugs-design-2225__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
