evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B049-481,chillgen.com,personalized-motivational-classroom-rug-for-kids-1499e819f7-1499e819f7,15913242165617,80877557514609,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/636afcbda4f4803cf9e9b26e9f595c586103973ab1332c8a3a5a51515b0a3a5d.jpg?v=1784365266,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,White You Are affirmation rug in kids room,,White You Are affirmation rug in kids room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/personalized-motivational-classroom-rug-for-kids-1499e819f7-1499e819f7__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-485,chillgen.com,personalized-motivational-classroom-rug-for-kids-c304c62374-c304c62374,15913244655985,80877579895153,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/3ba2448a127ad807ca42ab98c4428c9e652aaf86d6a4df0ab65cb62ff2f68fe3.jpg?v=1784365182,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Pastel I Am affirmation rug with rainbow flowers and hearts,,Pastel I Am affirmation rug with rainbow flowers and hearts,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/personalized-motivational-classroom-rug-for-kids-c304c62374-c304c62374__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-485,chillgen.com,personalized-motivational-classroom-rug-for-kids-c304c62374-c304c62374,15913244655985,80877579927921,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/38c17bff3b3c618d0ea2cd34b9f1c0acea0ed785dff4c1b269c098f19c967282.jpg?v=1784365186,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Top view of pastel rainbow affirmation rug,,Top view of pastel rainbow affirmation rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/personalized-motivational-classroom-rug-for-kids-c304c62374-c304c62374__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-485,chillgen.com,personalized-motivational-classroom-rug-for-kids-c304c62374-c304c62374,15913244655985,80877579960689,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/08f03f36023a1e0de4e6c2fc88016af0b3c3393d50e557647f46c9b21c028bf5.jpg?v=1784365187,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Classroom mockup with pastel I Am rug,,Classroom mockup with pastel I Am rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/personalized-motivational-classroom-rug-for-kids-c304c62374-c304c62374__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-485,chillgen.com,personalized-motivational-classroom-rug-for-kids-c304c62374-c304c62374,15913244655985,80877579993457,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/896be0efc460629ec24e56c6c785263a9adb2f1e6bf2a818162aad7cf6e5c06c.jpg?v=1784365191,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Playroom mockup with pastel rainbow affirmation rug,,Playroom mockup with pastel rainbow affirmation rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/personalized-motivational-classroom-rug-for-kids-c304c62374-c304c62374__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-485,chillgen.com,personalized-motivational-classroom-rug-for-kids-c304c62374-c304c62374,15913244655985,80877580026225,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/b11f0b1a8b90da0d944c43367785a261c1f391696fa341660bdff00346eddf6a.jpg?v=1784365192,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Children gathered near pastel affirmation rug detail,,Children gathered near pastel affirmation rug detail,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/personalized-motivational-classroom-rug-for-kids-c304c62374-c304c62374__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-485,chillgen.com,personalized-motivational-classroom-rug-for-kids-c304c62374-c304c62374,15913244655985,80877580058993,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/28e4c4f51e6a9539b2ca2da69af97930d34f4b4bda6bdd0e436976664d7a8b94.jpg?v=1784365196,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Teacher and children sitting on pastel I Am rug,,Teacher and children sitting on pastel I Am rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/personalized-motivational-classroom-rug-for-kids-c304c62374-c304c62374__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-485,chillgen.com,personalized-motivational-classroom-rug-for-kids-c304c62374-c304c62374,15913244655985,80877580091761,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/0cffda4072b8f665776c4243e6accd9cac0fb6b5b0f6cbe5ab0528db9f8c8b3f.jpg?v=1784365197,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Feature graphic showing bound edges thickness and learning pattern,,Feature graphic showing bound edges thickness and learning pattern,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/personalized-motivational-classroom-rug-for-kids-c304c62374-c304c62374__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-486,chillgen.com,custom-music-album-doormat-front-door-b42677b9b9,15913264972145,80877797081457,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/61B3yqspM4L._SL1500.jpg?v=1784360983,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Blue vinyl record music player album rug beside sofa,,Blue vinyl record music player album rug beside sofa,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/custom-music-album-doormat-front-door-b42677b9b9__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-486,chillgen.com,custom-music-album-doormat-front-door-b42677b9b9,15913264972145,80877797114225,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/61imcfXD99L._SL1500.jpg?v=1784360988,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Blue custom album cover rug in patio room setting,,Blue custom album cover rug in patio room setting,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/custom-music-album-doormat-front-door-b42677b9b9__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-486,chillgen.com,custom-music-album-doormat-front-door-b42677b9b9,15913264972145,80877797146993,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/61eCpL9e-vL._SL1500.jpg?v=1784360993,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Size chart for vinyl music player rug,,Size chart for vinyl music player rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/custom-music-album-doormat-front-door-b42677b9b9__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-486,chillgen.com,custom-music-album-doormat-front-door-b42677b9b9,15913264972145,80877797179761,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/71OjrR3HWML._SL1500.jpg?v=1784360998,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Backing and material infographic for album cover rug,,Backing and material infographic for album cover rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/custom-music-album-doormat-front-door-b42677b9b9__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-486,chillgen.com,custom-music-album-doormat-front-door-b42677b9b9,15913264972145,80877797212529,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/71SdvY85BpL._SL1500.jpg?v=1784361004,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Pink gradient music player rug in fireplace room,,Pink gradient music player rug in fireplace room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/custom-music-album-doormat-front-door-b42677b9b9__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-486,chillgen.com,custom-music-album-doormat-front-door-b42677b9b9,15913264972145,80877797245297,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/61ySoc4GWjL._SL1500.jpg?v=1784361009,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Yellow gradient music player rug in bright living room,,Yellow gradient music player rug in bright living room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/custom-music-album-doormat-front-door-b42677b9b9__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-486,chillgen.com,custom-music-album-doormat-front-door-b42677b9b9,15913264972145,80877797278065,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/51a41Ty1QqL._SL1500.jpg?v=1784361014,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Close-up of pink microfiber album rug surface,,Close-up of pink microfiber album rug surface,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/custom-music-album-doormat-front-door-b42677b9b9__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-486,chillgen.com,custom-music-album-doormat-front-door-b42677b9b9,15913264972145,80877797310833,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/61RRl0IPZnL._SL1500.jpg?v=1784361019,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Person near fireplace with pink vinyl album rug,,Person near fireplace with pink vinyl album rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/custom-music-album-doormat-front-door-b42677b9b9__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-487,chillgen.com,personalized-music-album-cover-welcome-mat-4a66513e5d-4a66513e5d,15913265824113,80877807305073,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f902f5d2af382e0b09eb143837be3a59032a0bba08b68c94bcfe4241202b6bbb.jpg?v=1784360896,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Orange custom music album player rug beside sofa,,Orange custom music album player rug beside sofa,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/personalized-music-album-cover-welcome-mat-4a66513e5d-4a66513e5d__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-487,chillgen.com,personalized-music-album-cover-welcome-mat-4a66513e5d-4a66513e5d,15913265824113,80877807337841,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/7d7bdfa49471e605f75c7cdfa7f6f67cf7b17006418fadad7fec1affdd726073.jpg?v=1784360901,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Patio room mockup with orange album cover rug,,Patio room mockup with orange album cover rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/personalized-music-album-cover-welcome-mat-4a66513e5d-4a66513e5d__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-487,chillgen.com,personalized-music-album-cover-welcome-mat-4a66513e5d-4a66513e5d,15913265824113,80877807370609,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f857e1c2f3522136be08f81757152980ece7536a3cd9d72d668bad52a72d9ccd.jpg?v=1784360906,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Size chart for custom music album area rug,,Size chart for custom music album area rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/personalized-music-album-cover-welcome-mat-4a66513e5d-4a66513e5d__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-487,chillgen.com,personalized-music-album-cover-welcome-mat-4a66513e5d-4a66513e5d,15913265824113,80877807403377,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/50077561309a281658e5ee782e4c3122894fe5dc40d956dc71cdfe4893c6851b.jpg?v=1784360911,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Backing and material infographic for orange album rug,,Backing and material infographic for orange album rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/personalized-music-album-cover-welcome-mat-4a66513e5d-4a66513e5d__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-487,chillgen.com,personalized-music-album-cover-welcome-mat-4a66513e5d-4a66513e5d,15913265824113,80877807436145,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/3737fc954c1930f1bf5e9c3a38271ab1f7c5a5c964d0a485b302eafc43c3728e.jpg?v=1784360917,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Fireplace room mockup with music player rug,,Fireplace room mockup with music player rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/personalized-music-album-cover-welcome-mat-4a66513e5d-4a66513e5d__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-487,chillgen.com,personalized-music-album-cover-welcome-mat-4a66513e5d-4a66513e5d,15913265824113,80877807468913,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f3b82a2b9da64dd781d48004c41511800ad4085f2c489cb7b8eb707b640f2bb5.jpg?v=1784360922,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Bright living room mockup with orange album rug,,Bright living room mockup with orange album rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/personalized-music-album-cover-welcome-mat-4a66513e5d-4a66513e5d__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-487,chillgen.com,personalized-music-album-cover-welcome-mat-4a66513e5d-4a66513e5d,15913265824113,80877807501681,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/c8625988a949f0093273bed171886ea959aa83480566156290ef3702eb6aafd6.jpg?v=1784360927,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Close-up of brown-orange microfiber album rug,,Close-up of brown-orange microfiber album rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/personalized-music-album-cover-welcome-mat-4a66513e5d-4a66513e5d__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-487,chillgen.com,personalized-music-album-cover-welcome-mat-4a66513e5d-4a66513e5d,15913265824113,80877807534449,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/57ee7bd0d07b770543729c1d51f3f893a18bdcaaf5443d58f90630161cb9f310.jpg?v=1784360932,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Person near fireplace with orange music album rug,,Person near fireplace with orange music album rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/personalized-music-album-cover-welcome-mat-4a66513e5d-4a66513e5d__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-488,chillgen.com,personalized-music-album-cover-area-rug-9547d6169f-9547d6169f,15913266184561,80912828760433,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/processed-image_10.jpg?v=1784480142,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Black personalized album cover rug with player controls beside sofa,,Black personalized album cover rug with player controls beside sofa,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/personalized-music-album-cover-area-rug-9547d6169f-9547d6169f__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-488,chillgen.com,personalized-music-album-cover-area-rug-9547d6169f-9547d6169f,15913266184561,80912827810161,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/processed-image_7.jpg?v=1784480086,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Teal music player area rug in bright living room,,Teal music player area rug in bright living room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/personalized-music-album-cover-area-rug-9547d6169f-9547d6169f__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-488,chillgen.com,personalized-music-album-cover-area-rug-9547d6169f-9547d6169f,15913266184561,80912827842929,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/processed-image_6.jpg?v=1784480086,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Purple album cover rug in fireplace room,,Purple album cover rug in fireplace room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/personalized-music-album-cover-area-rug-9547d6169f-9547d6169f__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-488,chillgen.com,personalized-music-album-cover-area-rug-9547d6169f-9547d6169f,15913266184561,80912827941233,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/processed-image_3.jpg?v=1784480086,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Pink album cover rug in patio room setting,,Pink album cover rug in patio room setting,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/personalized-music-album-cover-area-rug-9547d6169f-9547d6169f__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-488,chillgen.com,personalized-music-album-cover-area-rug-9547d6169f-9547d6169f,15913266184561,80912827744625,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/processed-image_9.jpg?v=1784480086,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Person near fireplace with red album cover rug,,Person near fireplace with red album cover rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/personalized-music-album-cover-area-rug-9547d6169f-9547d6169f__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-488,chillgen.com,personalized-music-album-cover-area-rug-9547d6169f-9547d6169f,15913266184561,80912827777393,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/processed-image_8.jpg?v=1784480086,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Close-up of red microfiber album cover rug,,Close-up of red microfiber album cover rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/personalized-music-album-cover-area-rug-9547d6169f-9547d6169f__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-488,chillgen.com,personalized-music-album-cover-area-rug-9547d6169f-9547d6169f,15913266184561,80912827875697,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/processed-image_5.jpg?v=1784480086,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Backing and material infographic for album cover rug,,Backing and material infographic for album cover rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/personalized-music-album-cover-area-rug-9547d6169f-9547d6169f__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-488,chillgen.com,personalized-music-album-cover-area-rug-9547d6169f-9547d6169f,15913266184561,80912827908465,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/processed-image_4.jpg?v=1784480087,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Size chart for personalized album cover rug,,Size chart for personalized album cover rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/personalized-music-album-cover-area-rug-9547d6169f-9547d6169f__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-489,chillgen.com,custom-3d-dragon-round-rug-5315fbccc7,15912045543793,80869705646449,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/3c2c1fec764959757b9f903b67923c905f9874ca1c0c655d3ec0edf8b2562d01.jpg?v=1784375795,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Red curled dragon round rug with bookshelf border,,Red curled dragon round rug with bookshelf border,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/custom-3d-dragon-round-rug-5315fbccc7__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-489,chillgen.com,custom-3d-dragon-round-rug-5315fbccc7,15912045543793,80869705711985,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1c03bca0cfe4a683e903c8df9024d8495461e44e2607ff8cd24abe9ff6dd1b77.jpg?v=1784375796,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Size chart for red dragon round rug,,Size chart for red dragon round rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/custom-3d-dragon-round-rug-5315fbccc7__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
