evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B028-271,chillgen.com,custom-octopus-shaped-area-rug-sea-monster-tentacle-0753b2605a,15913340567921,80878451753329,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/17c68198d987f5fa6e22bcc5659b741ed9893011ab938f469f3b771bbb7234ce.jpg?v=1784376301,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,wave octopus shaped rug on wood floor,,wave octopus shaped rug on wood floor,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/custom-octopus-shaped-area-rug-sea-monster-tentacle-0753b2605a__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-275,chillgen.com,custom-octopus-shaped-area-rug-c7d44eba12-c7d44eba12,15913341583729,80878455947633,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e2bc083241d0bb96ba4ae072c3255b17ed2e696c29025065cc6fd3349ca9ad78.jpg?v=1784376220,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,teal octopus rug in living room,,teal octopus rug in living room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/custom-octopus-shaped-area-rug-c7d44eba12-c7d44eba12__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-275,chillgen.com,custom-octopus-shaped-area-rug-c7d44eba12-c7d44eba12,15913341583729,80878455980401,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/8c9a99174ba95745e6acc4d35f3eac35a92dd4542a990a35b2e24f5b6407e904.jpg?v=1784376220,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,layered backing detail for teal rug,,layered backing detail for teal rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/custom-octopus-shaped-area-rug-c7d44eba12-c7d44eba12__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-275,chillgen.com,custom-octopus-shaped-area-rug-c7d44eba12-c7d44eba12,15913341583729,80878456013169,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/535188b5d9710c8c4d24ba3145b8aa7010ff68b714dc839221094f2e5b742e9a.jpg?v=1784376225,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,teal octopus shaped rug size chart,,teal octopus shaped rug size chart,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/custom-octopus-shaped-area-rug-c7d44eba12-c7d44eba12__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-276,chillgen.com,tree-of-life-welcome-mat-living-room-c11fdc3ba9-c11fdc3ba9,15913347842417,80878478328177,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/eeffb493ccf7b6f5b396482667d5c47b8e4a8cd76efcd39934138dda3863365b.jpg?v=1784385157,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,tree of life area rug by sofa,,tree of life area rug by sofa,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/tree-of-life-welcome-mat-living-room-c11fdc3ba9-c11fdc3ba9__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-276,chillgen.com,tree-of-life-welcome-mat-living-room-c11fdc3ba9-c11fdc3ba9,15913347842417,80878478360945,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/3dab9acd08185efa4b7b772aab50cb7c881c66bdc934da2ab25e8b38a9034ec2.jpg?v=1784385158,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,tree of life rug size chart,,tree of life rug size chart,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/tree-of-life-welcome-mat-living-room-c11fdc3ba9-c11fdc3ba9__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-276,chillgen.com,tree-of-life-welcome-mat-living-room-c11fdc3ba9-c11fdc3ba9,15913347842417,80878478393713,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/20a56c08e27282d4fc7720e8c1cf3b20bc8db9fff53c491e79d306e696753f10.jpg?v=1784385162,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,microfiber cushion closeup for tree rug,,microfiber cushion closeup for tree rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/tree-of-life-welcome-mat-living-room-c11fdc3ba9-c11fdc3ba9__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-276,chillgen.com,tree-of-life-welcome-mat-living-room-c11fdc3ba9-c11fdc3ba9,15913347842417,80878478426481,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/69be1b80f1ebcf74a257b502e3fb9933fe78a112ce2738340c0e35f5e5c54f36.jpg?v=1784385163,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,anti-slip backing detail for tree rug,,anti-slip backing detail for tree rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/tree-of-life-welcome-mat-living-room-c11fdc3ba9-c11fdc3ba9__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-276,chillgen.com,tree-of-life-welcome-mat-living-room-c11fdc3ba9-c11fdc3ba9,15913347842417,80878478459249,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/46787613dc2d2ed059d529670373f70ee67a693fd29500a3dacc3c2867313265.jpg?v=1784385168,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,tree of life rug by fireplace,,tree of life rug by fireplace,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/tree-of-life-welcome-mat-living-room-c11fdc3ba9-c11fdc3ba9__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-276,chillgen.com,tree-of-life-welcome-mat-living-room-c11fdc3ba9-c11fdc3ba9,15913347842417,80878478492017,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/89717de2535781e8af8d6b4b19ad93c28a6b8ae4b9aa62e205c09c8dba917137.jpg?v=1784385168,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,botanical tree rug in living room,,botanical tree rug in living room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/tree-of-life-welcome-mat-living-room-c11fdc3ba9-c11fdc3ba9__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-276,chillgen.com,tree-of-life-welcome-mat-living-room-c11fdc3ba9-c11fdc3ba9,15913347842417,80878478524785,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/678103ed5c6334c1e061d871850385cfec3a330d9a66bffa4b6fcde8d43df115.jpg?v=1784385174,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,tree of life rug room view,,tree of life rug room view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/tree-of-life-welcome-mat-living-room-c11fdc3ba9-c11fdc3ba9__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-276,chillgen.com,tree-of-life-welcome-mat-living-room-c11fdc3ba9-c11fdc3ba9,15913347842417,80878478557553,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/095d7a05ea29d5e938dd6749f4e97427666aae48f63936649e30bfe8267621a2.jpg?v=1784385174,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,tree rug quiet fireside scene,,tree rug quiet fireside scene,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/tree-of-life-welcome-mat-living-room-c11fdc3ba9-c11fdc3ba9__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-277,chillgen.com,western-running-horse-area-rug-122e8b85fb-122e8b85fb,15913417900401,80879089320305,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ffa182e5e1f7298819fc44c2114210637c0597e3134393f58c7046f674f75deb.jpg?v=1784377469,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,black running horse rug by sofa,,black running horse rug by sofa,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/western-running-horse-area-rug-122e8b85fb-122e8b85fb__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-277,chillgen.com,western-running-horse-area-rug-122e8b85fb-122e8b85fb,15913417900401,80879089353073,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ca8205e881f49d5d94649726b0640eb15037bc22d41ad1cbcc8649d987d6d338.jpg?v=1784377469,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,running horse rug size chart,,running horse rug size chart,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/western-running-horse-area-rug-122e8b85fb-122e8b85fb__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-277,chillgen.com,western-running-horse-area-rug-122e8b85fb-122e8b85fb,15913417900401,80879089385841,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/8e99897347483de93382b27779a61a4593d6c810a69411c4245a70d1e3c5ba13.jpg?v=1784377474,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,microfiber cushion closeup for horse rug,,microfiber cushion closeup for horse rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/western-running-horse-area-rug-122e8b85fb-122e8b85fb__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-277,chillgen.com,western-running-horse-area-rug-122e8b85fb-122e8b85fb,15913417900401,80879089418609,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ea32e09d7fbf93796c7de2b7b71db1946fc5edc37bdea7f6949558f5b22ff118.jpg?v=1784377474,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,anti-slip backing detail for horse rug,,anti-slip backing detail for horse rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/western-running-horse-area-rug-122e8b85fb-122e8b85fb__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-277,chillgen.com,western-running-horse-area-rug-122e8b85fb-122e8b85fb,15913417900401,80879089451377,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/72a05f1e6131dfb2c6bae1f5485a828a4f88716dde92a06b9aca4d87bcdf6066.jpg?v=1784377479,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,horse rug by fireplace,,horse rug by fireplace,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/western-running-horse-area-rug-122e8b85fb-122e8b85fb__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-277,chillgen.com,western-running-horse-area-rug-122e8b85fb-122e8b85fb,15913417900401,80879089484145,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/14e4b088a8011abd7f325a4bfeb0efbfc2589c9710940b63bd09c56a5debff8e.jpg?v=1784377479,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,black horse area rug in living room,,black horse area rug in living room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/western-running-horse-area-rug-122e8b85fb-122e8b85fb__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-277,chillgen.com,western-running-horse-area-rug-122e8b85fb-122e8b85fb,15913417900401,80879089516913,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/6f0ba5c6322318855ed7667885b600b356bf92d0051db082e07a08a47b315e45.jpg?v=1784377484,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,western running horse rug room view,,western running horse rug room view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/western-running-horse-area-rug-122e8b85fb-122e8b85fb__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-277,chillgen.com,western-running-horse-area-rug-122e8b85fb-122e8b85fb,15913417900401,80879089549681,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e0d162c34133116607724e62ea1153556a3d259241772d62adfdd12a1d06a4dc.jpg?v=1784377485,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,horse rug quiet fireside scene,,horse rug quiet fireside scene,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/western-running-horse-area-rug-122e8b85fb-122e8b85fb__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-278,chillgen.com,custom-running-horse-area-rug-5eadea7a69,15913417998705,80879089811825,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/3dcb618154d1664e3d2bd4f0a41f80471319e68b6688a3781c14717e16d8e953.jpg?v=1784377448,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,purple horse area rug by sofa,,purple horse area rug by sofa,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/custom-running-horse-area-rug-5eadea7a69__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-278,chillgen.com,custom-running-horse-area-rug-5eadea7a69,15913417998705,80879089844593,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ae41968e6be16e5808ab676a18dcda617577d00b066ab9b8fa780b414ed86859.jpg?v=1784377448,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,purple horse rug size chart,,purple horse rug size chart,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/custom-running-horse-area-rug-5eadea7a69__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-278,chillgen.com,custom-running-horse-area-rug-5eadea7a69,15913417998705,80879089877361,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/9d2706d28c7d0e0ef8db324b2ab913205f6803b914265ab8f585eb5062ea1517.jpg?v=1784377453,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,microfiber cushion closeup for floral horse rug,,microfiber cushion closeup for floral horse rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/custom-running-horse-area-rug-5eadea7a69__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-278,chillgen.com,custom-running-horse-area-rug-5eadea7a69,15913417998705,80879089910129,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/5325fdc1aebdbdbb96597d13bd7116387f3a8af7c50af5e072261e3c1e507769.jpg?v=1784377453,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,anti-slip backing detail for purple horse rug,,anti-slip backing detail for purple horse rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/custom-running-horse-area-rug-5eadea7a69__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-278,chillgen.com,custom-running-horse-area-rug-5eadea7a69,15913417998705,80879089942897,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/a279410e00aa47be3c99932c3a99ffc7b1668ad4ff4a0b62baf136520b81dd36.jpg?v=1784377458,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,horse rug by fireplace,,horse rug by fireplace,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/custom-running-horse-area-rug-5eadea7a69__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-278,chillgen.com,custom-running-horse-area-rug-5eadea7a69,15913417998705,80879089975665,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/c79e371422c5d600940655be7184f802fa94e29043e895b620ebfc978ae4af5c.jpg?v=1784377458,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,purple horse rug in living room,,purple horse rug in living room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/custom-running-horse-area-rug-5eadea7a69__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-278,chillgen.com,custom-running-horse-area-rug-5eadea7a69,15913417998705,80879090008433,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/bc21892d0e83ef2b2ed2b8f1e055ee74d494853a53623ca435007333cc362bfa.jpg?v=1784377463,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,floral horse area rug room view,,floral horse area rug room view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/custom-running-horse-area-rug-5eadea7a69__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-278,chillgen.com,custom-running-horse-area-rug-5eadea7a69,15913417998705,80879090041201,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/513d1b3d398949637717b1c856c715d1b61b9e9fc00192c498f455bb5e4dac75.jpg?v=1784377464,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,purple horse rug quiet fireside scene,,purple horse rug quiet fireside scene,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/custom-running-horse-area-rug-5eadea7a69__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-279,chillgen.com,custom-running-horse-welcome-mat-5c3fa81b88,15913418064241,80879090565489,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d116c0e4b264a90ed455735e6d5fbd0b0d138330364212ac71889c49ac66dd77.jpg?v=1784377427,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,rustic horse area rug by sofa,,rustic horse area rug by sofa,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/custom-running-horse-welcome-mat-5c3fa81b88__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-279,chillgen.com,custom-running-horse-welcome-mat-5c3fa81b88,15913418064241,80879090598257,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/2c8f6ee34e6f167c94e6f28629656521d20f527b51ee1d05cda6a365b8b2f84b.jpg?v=1784377427,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,rustic horse rug size chart,,rustic horse rug size chart,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/custom-running-horse-welcome-mat-5c3fa81b88__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-279,chillgen.com,custom-running-horse-welcome-mat-5c3fa81b88,15913418064241,80879090631025,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/a2338834e629fa16cf949f5f1509c0963e25863181aad1e94cbbdf7fb12d987e.jpg?v=1784377432,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,microfiber cushion closeup for horse rug,,microfiber cushion closeup for horse rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/custom-running-horse-welcome-mat-5c3fa81b88__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-279,chillgen.com,custom-running-horse-welcome-mat-5c3fa81b88,15913418064241,80879090663793,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f28c47295d1d857614c7331422008a39734252727a7f365618ef7731c714f796.jpg?v=1784377432,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,anti-slip backing detail for rustic horse rug,,anti-slip backing detail for rustic horse rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/custom-running-horse-welcome-mat-5c3fa81b88__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-279,chillgen.com,custom-running-horse-welcome-mat-5c3fa81b88,15913418064241,80879090696561,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/5669075d4e56073c7b850b734b6d491a999695e488ec735db10d31d7057a5153.jpg?v=1784377437,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,horse portrait rug by fireplace,,horse portrait rug by fireplace,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/custom-running-horse-welcome-mat-5c3fa81b88__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-279,chillgen.com,custom-running-horse-welcome-mat-5c3fa81b88,15913418064241,80879090729329,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/4d1e405a29adcd81112f7d7a60f7dd7ebf55f242115ff2846568262550c5c218.jpg?v=1784377438,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,rustic horse rug in living room,,rustic horse rug in living room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/custom-running-horse-welcome-mat-5c3fa81b88__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
