evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B038-371,chillgen.com,personalized-christmas-doormat-with-custom-family-name-315531dc75-315531dc75,15913396765041,80878925349233,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/7162xSFBdGL._SL1500.jpg?v=1784377863,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:36:11+07:00,buffalo plaid Christmas family mat at front door,,buffalo plaid Christmas family mat at front door,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B038/personalized-christmas-doormat-with-custom-family-name-315531dc75-315531dc75__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B038-374,chillgen.com,wheel-of-feelings-and-emotions-round-rug-01636a663b,15912092696945,80869954945393,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/c9a8fd0fb6434b5efcba07387f44f5c4213f22b36bd5eacc839bf2cf6cebe51c.jpg?v=1784370898,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:36:11+07:00,clock learning rug size chart,,clock learning rug size chart,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B038/wheel-of-feelings-and-emotions-round-rug-01636a663b__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B038-374,chillgen.com,wheel-of-feelings-and-emotions-round-rug-01636a663b,15912092696945,80869954978161,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/6aff61df452863fd7eebc6ae22a580b1acbee6c6d224d0e49a5fe13b581d6158.jpg?v=1784370898,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:36:11+07:00,classroom circle time with clock rug,,classroom circle time with clock rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B038/wheel-of-feelings-and-emotions-round-rug-01636a663b__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B038-374,chillgen.com,wheel-of-feelings-and-emotions-round-rug-01636a663b,15912092696945,80869955010929,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/63916c8b3b45b0233d9fdc7d9a25c451ac4184be00909586581ce932ff772577.jpg?v=1784370903,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:36:11+07:00,clock rug superior quality backing panel,,clock rug superior quality backing panel,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B038/wheel-of-feelings-and-emotions-round-rug-01636a663b__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B038-374,chillgen.com,wheel-of-feelings-and-emotions-round-rug-01636a663b,15912092696945,80869955043697,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/7c26316d3b0f530106dcd78f53c8a79b7dd28c07e89d2d782ed17a1bff23d8d4.jpg?v=1784370903,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:36:11+07:00,child reading on clock rug,,child reading on clock rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B038/wheel-of-feelings-and-emotions-round-rug-01636a663b__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B038-374,chillgen.com,wheel-of-feelings-and-emotions-round-rug-01636a663b,15912092696945,80869955076465,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/3418804f62ccb74d7bb5ffbfd4ffd5eacbc74a948d8822b67fe18a54776097db.jpg?v=1784370908,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:36:11+07:00,clock rug attractive design panel,,clock rug attractive design panel,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B038/wheel-of-feelings-and-emotions-round-rug-01636a663b__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B038-374,chillgen.com,wheel-of-feelings-and-emotions-round-rug-01636a663b,15912092696945,80869955109233,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/99e052c3b6f1ecd37a86eafc2f76d079a41c47b69ff204a6d5a704926c790a63.jpg?v=1784370909,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:36:11+07:00,non-slip classroom clock rug detail,,non-slip classroom clock rug detail,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B038/wheel-of-feelings-and-emotions-round-rug-01636a663b__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B038-374,chillgen.com,wheel-of-feelings-and-emotions-round-rug-01636a663b,15912092696945,80878130528625,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/27032d541fd6eb3965ed0292e9c47929a68e7566a1ee7973a194adcfbaeec939_832c39a2-85d7-4424-b799-0861f5275e3b.jpg?v=1784370913,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:36:11+07:00,teaching clock rug flat classroom view,,teaching clock rug flat classroom view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B038/wheel-of-feelings-and-emotions-round-rug-01636a663b__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B038-374,chillgen.com,wheel-of-feelings-and-emotions-round-rug-01636a663b,15912092696945,80878130561393,GALLERY_PUBLIC_CDN,9,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/c9a8fd0fb6434b5efcba07387f44f5c4213f22b36bd5eacc839bf2cf6cebe51c_4dd72828-a84f-48fd-a6c4-bec2324fa877.jpg?v=1784370914,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:36:11+07:00,clock rug size guide repeat,,clock rug size guide repeat,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B038/wheel-of-feelings-and-emotions-round-rug-01636a663b__img_09.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B038-374,chillgen.com,wheel-of-feelings-and-emotions-round-rug-01636a663b,15912092696945,80878130594161,GALLERY_PUBLIC_CDN,10,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/6aff61df452863fd7eebc6ae22a580b1acbee6c6d224d0e49a5fe13b581d6158_8b69b8ba-0ac0-4946-aba7-ca83dbb773f8.jpg?v=1784370919,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:36:11+07:00,classroom decor clock rug group panel,,classroom decor clock rug group panel,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B038/wheel-of-feelings-and-emotions-round-rug-01636a663b__img_10.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B038-374,chillgen.com,wheel-of-feelings-and-emotions-round-rug-01636a663b,15912092696945,80878130626929,GALLERY_PUBLIC_CDN,11,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/63916c8b3b45b0233d9fdc7d9a25c451ac4184be00909586581ce932ff772577_33ea341b-aa96-4cc5-b679-a1cca85b15be.jpg?v=1784370919,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:36:11+07:00,clock rug backing quality repeat,,clock rug backing quality repeat,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B038/wheel-of-feelings-and-emotions-round-rug-01636a663b__img_11.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B038-374,chillgen.com,wheel-of-feelings-and-emotions-round-rug-01636a663b,15912092696945,80878130659697,GALLERY_PUBLIC_CDN,12,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/7c26316d3b0f530106dcd78f53c8a79b7dd28c07e89d2d782ed17a1bff23d8d4_e0589b68-03b3-4944-b047-ad5ad328e2e4.jpg?v=1784370924,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:36:11+07:00,child reading on time learning rug,,child reading on time learning rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B038/wheel-of-feelings-and-emotions-round-rug-01636a663b__img_12.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B038-374,chillgen.com,wheel-of-feelings-and-emotions-round-rug-01636a663b,15912092696945,80878130692465,GALLERY_PUBLIC_CDN,13,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/3418804f62ccb74d7bb5ffbfd4ffd5eacbc74a948d8822b67fe18a54776097db_6faeb48d-6327-4011-9155-7cb5b4e0df04.jpg?v=1784370924,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:36:11+07:00,clock rug design close-up panel,,clock rug design close-up panel,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B038/wheel-of-feelings-and-emotions-round-rug-01636a663b__img_13.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B038-374,chillgen.com,wheel-of-feelings-and-emotions-round-rug-01636a663b,15912092696945,80878130725233,GALLERY_PUBLIC_CDN,14,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/99e052c3b6f1ecd37a86eafc2f76d079a41c47b69ff204a6d5a704926c790a63_b2407e7b-4ab6-423f-acfa-df16671db01b.jpg?v=1784370929,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:36:11+07:00,clock rug non-slip backing close-up,,clock rug non-slip backing close-up,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B038/wheel-of-feelings-and-emotions-round-rug-01636a663b__img_14.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B038-375,chillgen.com,feelings-wheel-emotions-round-rug-0f979e072d-0f979e072d,15912092828017,80869956419953,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/2f6496031d9e4bb134b5dd28d9e34f1ff6aa6057f77dd4db1c53ff8bf0cca046.jpg?v=1784370856,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:36:11+07:00,black feelings flower rug in classroom,,black feelings flower rug in classroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B038/feelings-wheel-emotions-round-rug-0f979e072d-0f979e072d__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B038-375,chillgen.com,feelings-wheel-emotions-round-rug-0f979e072d-0f979e072d,15912092828017,80869956485489,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/6f43fa9c300e1efec61acfa3836f768b66bf5b0a0522cba1c9d5a0db81bc77f9.jpg?v=1784370861,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:36:11+07:00,feelings flower rug size chart,,feelings flower rug size chart,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B038/feelings-wheel-emotions-round-rug-0f979e072d-0f979e072d__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B038-375,chillgen.com,feelings-wheel-emotions-round-rug-0f979e072d-0f979e072d,15912092828017,80869956518257,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/3a2293d4d917677bd1386330e0960a59f89b11c20c2e525009bbfb887f7f0bf9.jpg?v=1784370861,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:36:11+07:00,classroom circle time with feelings rug,,classroom circle time with feelings rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B038/feelings-wheel-emotions-round-rug-0f979e072d-0f979e072d__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B038-375,chillgen.com,feelings-wheel-emotions-round-rug-0f979e072d-0f979e072d,15912092828017,80869956551025,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1495d7504a581184b4d2274ee5b733aebc5c5767f3bd87f88b24b23e3e3507cd.jpg?v=1784370866,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:36:11+07:00,feelings rug superior quality panel,,feelings rug superior quality panel,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B038/feelings-wheel-emotions-round-rug-0f979e072d-0f979e072d__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B038-375,chillgen.com,feelings-wheel-emotions-round-rug-0f979e072d-0f979e072d,15912092828017,80869956583793,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1ab02fcf6f9eddb610ba607038ed058b0a2b205874586b9c0af073dae170e2cc.jpg?v=1784370866,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:36:11+07:00,child reading on black feelings rug,,child reading on black feelings rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B038/feelings-wheel-emotions-round-rug-0f979e072d-0f979e072d__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B038-375,chillgen.com,feelings-wheel-emotions-round-rug-0f979e072d-0f979e072d,15912092828017,80869956616561,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/5b5ce98c3efc17c57a7e6cedfc0f28170dd8278e30c1b9e98bb7569c4ada02dc.jpg?v=1784370871,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:36:11+07:00,emotion flower rug attractive design panel,,emotion flower rug attractive design panel,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B038/feelings-wheel-emotions-round-rug-0f979e072d-0f979e072d__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B038-375,chillgen.com,feelings-wheel-emotions-round-rug-0f979e072d-0f979e072d,15912092828017,80869956649329,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/9ac36148e75acacf74415192b277d05a054f5c109dfdf5d9383149bc8122b66c.jpg?v=1784370872,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:36:11+07:00,baby on non-slip feelings rug,,baby on non-slip feelings rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B038/feelings-wheel-emotions-round-rug-0f979e072d-0f979e072d__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B038-375,chillgen.com,feelings-wheel-emotions-round-rug-0f979e072d-0f979e072d,15912092828017,80878129185137,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/2f6496031d9e4bb134b5dd28d9e34f1ff6aa6057f77dd4db1c53ff8bf0cca046_70ed0362-7445-4364-9b51-764b68b7e846.jpg?v=1784370876,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:36:11+07:00,black feelings flower rug flat view,,black feelings flower rug flat view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B038/feelings-wheel-emotions-round-rug-0f979e072d-0f979e072d__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B038-375,chillgen.com,feelings-wheel-emotions-round-rug-0f979e072d-0f979e072d,15912092828017,80878129217905,GALLERY_PUBLIC_CDN,9,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/6f43fa9c300e1efec61acfa3836f768b66bf5b0a0522cba1c9d5a0db81bc77f9_0d48aa39-75d1-424e-a69f-67a8ee8c79b0.jpg?v=1784370877,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:36:11+07:00,feelings rug size guide repeat,,feelings rug size guide repeat,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B038/feelings-wheel-emotions-round-rug-0f979e072d-0f979e072d__img_09.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B038-375,chillgen.com,feelings-wheel-emotions-round-rug-0f979e072d-0f979e072d,15912092828017,80878129250673,GALLERY_PUBLIC_CDN,10,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/3a2293d4d917677bd1386330e0960a59f89b11c20c2e525009bbfb887f7f0bf9_f14d98fa-aaab-4227-939e-308a99564bf7.jpg?v=1784370882,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:36:11+07:00,classroom decor feelings rug panel,,classroom decor feelings rug panel,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B038/feelings-wheel-emotions-round-rug-0f979e072d-0f979e072d__img_10.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B038-375,chillgen.com,feelings-wheel-emotions-round-rug-0f979e072d-0f979e072d,15912092828017,80878129283441,GALLERY_PUBLIC_CDN,11,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1495d7504a581184b4d2274ee5b733aebc5c5767f3bd87f88b24b23e3e3507cd_f8acf037-392d-4731-82cc-41f4d07cd7f0.jpg?v=1784370882,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:36:11+07:00,feelings rug backing quality repeat,,feelings rug backing quality repeat,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B038/feelings-wheel-emotions-round-rug-0f979e072d-0f979e072d__img_11.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B038-375,chillgen.com,feelings-wheel-emotions-round-rug-0f979e072d-0f979e072d,15912092828017,80878129316209,GALLERY_PUBLIC_CDN,12,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1ab02fcf6f9eddb610ba607038ed058b0a2b205874586b9c0af073dae170e2cc_256b86d8-8553-4719-b86c-68c62a3645b1.jpg?v=1784370887,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:36:11+07:00,child reading on emotion rug repeat,,child reading on emotion rug repeat,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B038/feelings-wheel-emotions-round-rug-0f979e072d-0f979e072d__img_12.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B038-375,chillgen.com,feelings-wheel-emotions-round-rug-0f979e072d-0f979e072d,15912092828017,80878129348977,GALLERY_PUBLIC_CDN,13,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/5b5ce98c3efc17c57a7e6cedfc0f28170dd8278e30c1b9e98bb7569c4ada02dc_359fa51c-b0ac-4b57-a5e9-9a5adc197613.jpg?v=1784370887,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:36:11+07:00,black feelings rug design close-up,,black feelings rug design close-up,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B038/feelings-wheel-emotions-round-rug-0f979e072d-0f979e072d__img_13.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B038-375,chillgen.com,feelings-wheel-emotions-round-rug-0f979e072d-0f979e072d,15912092828017,80878129381745,GALLERY_PUBLIC_CDN,14,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/9ac36148e75acacf74415192b277d05a054f5c109dfdf5d9383149bc8122b66c_a384c14b-26d8-4d14-8cdf-dbb926b11003.jpg?v=1784370892,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:36:11+07:00,baby crawling on black feelings rug,,baby crawling on black feelings rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B038/feelings-wheel-emotions-round-rug-0f979e072d-0f979e072d__img_14.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B038-376,chillgen.com,wheel-of-feelings-and-emotions-round-rug-8a745f7f62,15912092959089,80869957337457,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/fd86ffec2be5bc43d88ed4eba000d22463f76eb5f3b9e65173553bd29136f593_8b3be2bc-023d-42be-8984-333fc9cd8e84.jpg?v=1784370818,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:36:11+07:00,color emotions chart rug in classroom,,color emotions chart rug in classroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B038/wheel-of-feelings-and-emotions-round-rug-8a745f7f62__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B038-376,chillgen.com,wheel-of-feelings-and-emotions-round-rug-8a745f7f62,15912092959089,80869957402993,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/52f7a9837847bf2707a31de1b79301196d78d840ca44ec994672e0acbe23fbb9_8eea7f89-1287-439f-bc0f-371cbb7b3c0c.jpg?v=1784370821,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:36:11+07:00,emotions chart rug size guide,,emotions chart rug size guide,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B038/wheel-of-feelings-and-emotions-round-rug-8a745f7f62__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B038-376,chillgen.com,wheel-of-feelings-and-emotions-round-rug-8a745f7f62,15912092959089,80869957435761,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/2d879ce1f7308b14a600f73198005c30b63bbf2f080d9a28fc9fd9051c536f09_ae61cc8a-ccf9-4c8d-9101-47680211799a.jpg?v=1784370824,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:36:11+07:00,classroom group with emotions chart rug,,classroom group with emotions chart rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B038/wheel-of-feelings-and-emotions-round-rug-8a745f7f62__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B038-376,chillgen.com,wheel-of-feelings-and-emotions-round-rug-8a745f7f62,15912092959089,80869957468529,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/bc40bcfcabd9637fbe49e0ceee1466ba71acd1f4731acdad37c3c66745013816_010e2076-d7e3-4a7e-a9dc-ff2534b726db.jpg?v=1784370826,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:36:11+07:00,emotions rug backing quality panel,,emotions rug backing quality panel,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B038/wheel-of-feelings-and-emotions-round-rug-8a745f7f62__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
