evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B011-101,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-welcome-mat,15969302446449,81244361294193,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/0252c420e77969b7773c7184f197dfd51697a86b07e0c928cd2d698e788945e2.jpg?v=1786646330,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,personalized classroom affirmation welcome rug in classroom,,personalized classroom affirmation welcome rug in classroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-welcome-mat__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-104,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-102,15969302675825,81244365881713,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d02f0264108d89af21fe669c175f74a569c3120b26ac97d81877a9240ad24ea0.jpg?v=1786646375,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,front product image of pastel kindness rug,,front product image of pastel kindness rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-102__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-104,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-102,15969302675825,81244365914481,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/4302436c574a81fed6d46cdc565cf9fc8b9e9bf60b043010c35a321f654fd6c5.jpg?v=1786646376,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,teacher and children on pastel classroom rug,,teacher and children on pastel classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-102__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-104,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-102,15969302675825,81244365947249,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f24f20fb382f0f09ccb93ed4136a14b86e4c6490f9920b222c2d1425a5515afa.jpg?v=1786646375,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,teacher reading with children on kindness rug,,teacher reading with children on kindness rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-102__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-104,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-102,15969302675825,81244365980017,GALLERY_PUBLIC_CDN,9,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/cca305b5b05d1c6a0fd2f19a614fa7176c3387835eab2add8978b8ed60efc08a.jpg?v=1786646376,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,thickened bound edge graphic for pastel classroom rug,,thickened bound edge graphic for pastel classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-102__img_09.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-105,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-103,15969302774129,81244366995825,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/208547efb44589c35312c1b8c282be3e5548312a33b5e7bda600eb1252e7e939.jpg?v=1786646393,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,rainbow teacher classroom welcome rug in classroom,,rainbow teacher classroom welcome rug in classroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-103__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-105,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-103,15969302774129,81244367028593,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/caa98819f1a28cfd864d16e8765fa05994152f09bde8b1cbb50bf3a27f1e21e5.jpg?v=1786646393,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,size chart for personalized rainbow classroom rug,,size chart for personalized rainbow classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-103__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-105,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-103,15969302774129,81244367061361,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ba2fbdd346b3db14a23dd42825a18912d75a41f8c66fce39068d426c57b24390.jpg?v=1786646393,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,close angled view of rainbow chalkboard rug,,close angled view of rainbow chalkboard rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-103__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-105,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-103,15969302774129,81244367094129,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/56b2dc4f881b1d34b46bcb72df1b8f6296dda4adcb9b2c5df76a28331368d544.jpg?v=1786646393,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,custom rainbow teacher rug beside desks,,custom rainbow teacher rug beside desks,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-103__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-105,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-103,15969302774129,81244367126897,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/608e027796abcc38a7dc0ddc900be2bae2131c325d3f213c7bb29f3faf9f0091.jpg?v=1786646393,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,rainbow classroom rug in home classroom scene,,rainbow classroom rug in home classroom scene,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-103__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-105,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-103,15969302774129,81244367159665,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/635d01b569fd33e2bc13a56cf612aa23025d0f9eae097d8f2a2edd811f224744.jpg?v=1786646393,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,teacher with students on rainbow classroom rug,,teacher with students on rainbow classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-103__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-105,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-103,15969302774129,81244367192433,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/a39850fc9b4264e793eae799767305afdb54c070dadcb1d47c2c562c661440c7.jpg?v=1786646393,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,large classroom mockup of rainbow welcome rug,,large classroom mockup of rainbow welcome rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-103__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-105,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-103,15969302774129,81244367225201,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/bfe6dd1bd526443223b7b1dcc5468984dfd1260bbcae1d0af0d73424debe74e6.jpg?v=1786646393,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,machine washable vacuum cleaner graphic for rainbow rug,,machine washable vacuum cleaner graphic for rainbow rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-103__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-105,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-103,15969302774129,81244367257969,GALLERY_PUBLIC_CDN,9,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/c92adc7faab12f01937395cf0f1e5f4c07198ea9eef88b2addc1c264e115778e.jpg?v=1786646393,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,material and backing detail for rainbow classroom rug,,material and backing detail for rainbow classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-103__img_09.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-106,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-104,15969303003505,81244369355121,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/dc8eb47c280ae37a57cfa2e6877d7d2b79bb4795984868134b1a34070ca7fc94.jpg?v=1786646434,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,teacher welcome rug in classroom mockup,,teacher welcome rug in classroom mockup,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-104__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-106,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-104,15969303003505,81244369387889,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/90acea55769865c785d48de98fc8ec81596e317f4b65ae10994413075f6f18ac.jpg?v=1786646434,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,size chart for personalized teacher welcome rug,,size chart for personalized teacher welcome rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-104__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-106,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-104,15969303003505,81244369420657,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/55e9ea068f05913e608cbb79e9a4186f27f7698cb54744ceb1602beb47eeca2a.jpg?v=1786646434,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,close angled view of chalkboard welcome rug,,close angled view of chalkboard welcome rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-104__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-106,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-104,15969303003505,81244369453425,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/a7d627995370b8ae64ee2bc5a30d65a883c1ef7bd7c4adf64120b64e50a786c9.jpg?v=1786646434,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,teacher-name welcome rug beside desks,,teacher-name welcome rug beside desks,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-104__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-106,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-104,15969303003505,81244369486193,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/2a67cdfd140e55b367a97379d9b8e89162a8190f9eb7b9e8cec2794c6d555c6e.jpg?v=1786646434,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,custom classroom welcome mat in home classroom,,custom classroom welcome mat in home classroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-104__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-106,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-104,15969303003505,81244369518961,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ea7acfbc3906243cddedac7bccb750cdfce4e83121cb87192030abc0a47173fa.jpg?v=1786646434,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,teacher with students on welcome classroom rug,,teacher with students on welcome classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-104__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-106,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-104,15969303003505,81244369551729,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1d14d8b78520a0504ee64c56846a0e86dfb5745502fbf36eb8a62059105522e2.jpg?v=1786646434,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,large classroom mockup of teacher welcome rug,,large classroom mockup of teacher welcome rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-104__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-106,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-104,15969303003505,81244369584497,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/cd0c0998977ffdfd2f0a72fedb4585f5e9b29cfc91031288bba3bd19c9830cb8.jpg?v=1786646434,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,machine washable vacuum cleaner graphic for welcome rug,,machine washable vacuum cleaner graphic for welcome rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-104__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-106,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-104,15969303003505,81244369617265,GALLERY_PUBLIC_CDN,9,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/097425a71d102fc9d65d0596338a6d6659ac4b27749fcdb908d16a1df1c03e61.jpg?v=1786646434,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,material and backing detail for teacher welcome rug,,material and backing detail for teacher welcome rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-104__img_09.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-107,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-105,15969303101809,81244370993521,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/6c1960973a10da9812fcb8b064ba4f68acd398fb0f2e547ffc9d845aa47a5aac.jpg?v=1786646450,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,personalized classroom affirmation rug in room mockup,,personalized classroom affirmation rug in room mockup,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-105__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-107,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-105,15969303101809,81244371026289,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/60519003026ecfe7713a958c767611bcdc8f8d86f1d5d0dc31c89e79c65b7ba9.jpg?v=1786646450,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,affirmation teacher rug in classroom with cubbies,,affirmation teacher rug in classroom with cubbies,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-105__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-107,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-105,15969303101809,81244371059057,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/fa559929cc1500d3ae1f179048429ddc0ce17bd429d0113f935ef126a9696535.jpg?v=1786646450,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,overhead view of teacher-name affirmation rug,,overhead view of teacher-name affirmation rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-105__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-107,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-105,15969303101809,81244371091825,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/69303cdbf16ac1989315f74d8ec2ff5c8029423788f53c0ba5151819cf928061.jpg?v=1786646450,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,affirmation classroom rug in playroom scene,,affirmation classroom rug in playroom scene,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-105__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-107,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-105,15969303101809,81244371124593,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/4068ec64bca629a43838e758e31fc4966ad80ae1a455552e989eeb4b6463f00b.jpg?v=1786646450,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,front product image of classroom affirmation rug,,front product image of classroom affirmation rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-105__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-107,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-105,15969303101809,81244371157361,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/b0453f4d569ad77b379617d82205303306f277ad51e3ae214862b70b839a94bc.jpg?v=1786646450,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,teacher and children on affirmation classroom rug,,teacher and children on affirmation classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-105__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-107,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-105,15969303101809,81244371190129,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/b76ff9f72e60d3db5fee87599f7c4ea92c8c705889fea999e78eb866859d06e8.jpg?v=1786646450,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,teacher reading with children on affirmation rug,,teacher reading with children on affirmation rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-105__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-107,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-105,15969303101809,81244371222897,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/9d5ece5d1184a67b4e3a276bd1861f19506e83634038b9ac68566764092390a2.jpg?v=1786646450,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,thickened bound edge graphic for affirmation rug,,thickened bound edge graphic for affirmation rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-105__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-108,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-106,15969303200113,81244372468081,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/485cd2535c7fa2edc04ba81a413e3a6f6517dbf3a62e702895823d2edaaa6f3a.jpg?v=1786646471,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,crayon affirmation classroom rug in room mockup,,crayon affirmation classroom rug in room mockup,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-106__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-108,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-106,15969303200113,81244372500849,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f4982bd9bcde617120a24ecbe4f5292f03c3134d64653d97762cf264ee491ee5.jpg?v=1786646471,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,custom teacher crayon rug in classroom,,custom teacher crayon rug in classroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-106__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
