evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B044-431,chillgen.com,custom-octopus-shaped-area-rug-0acb5a8130-0acb5a8130,15913338995057,80878441824625,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/aa0cdc2173827fc055be2248d3cf43f55058560154e5cfa0f1fa36225486272f.jpg?v=1784376339,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:05:15+07:00,Red octopus shaped rug on dark wood floor with wood plank frame art,,Red octopus shaped rug on dark wood floor with wood plank frame art,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B044/custom-octopus-shaped-area-rug-0acb5a8130-0acb5a8130__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B044-434,chillgen.com,custom-reading-corner-welcome-mat-941ccd58e8-941ccd58e8,15913272181105,80877885063537,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1451b3a62fbeb503e93a265060bed26beba12f0859b9272664df771c74af2561_c02201a4-8e87-4f4e-8a95-e1f8934fc8de.jpg?v=1784369408,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:05:15+07:00,Reading Will Take You Everywhere rug with rainbow pencil border in playroom,,Reading Will Take You Everywhere rug with rainbow pencil border in playroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B044/custom-reading-corner-welcome-mat-941ccd58e8-941ccd58e8__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B044-434,chillgen.com,custom-reading-corner-welcome-mat-941ccd58e8-941ccd58e8,15913272181105,80877885096305,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/7a8c4ae2a8429a2e38b35a2423bcb951e9f1ee8ebd1cb08b3c7486ccd581867e_33ee3b2d-c08a-4e69-89b5-95ebbc0f7b80.jpg?v=1784369410,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:05:15+07:00,Size chart for rainbow pencil reading rug,,Size chart for rainbow pencil reading rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B044/custom-reading-corner-welcome-mat-941ccd58e8-941ccd58e8__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B044-434,chillgen.com,custom-reading-corner-welcome-mat-941ccd58e8-941ccd58e8,15913272181105,80877885129073,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/94ebce60d93e6d48be5b435de9bd28c4e8084b9e7159765b0d2d72d51c0416fb_539ce07d-2ff1-4b0d-9fcc-7d283bf8e3fd.jpg?v=1784369414,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:05:15+07:00,Children gathered around reading will take you everywhere rug,,Children gathered around reading will take you everywhere rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B044/custom-reading-corner-welcome-mat-941ccd58e8-941ccd58e8__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B044-434,chillgen.com,custom-reading-corner-welcome-mat-941ccd58e8-941ccd58e8,15913272181105,80877885161841,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/4315b67b28f97b1c35d640a0effcd3ba7bb084e40f19dfa7c462822f6ebc105c_89dad5ef-09c4-421f-a43e-b53f0ed429d0.jpg?v=1784369415,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:05:15+07:00,Home reading room mockup with rainbow pencil reading rug,,Home reading room mockup with rainbow pencil reading rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B044/custom-reading-corner-welcome-mat-941ccd58e8-941ccd58e8__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B044-434,chillgen.com,custom-reading-corner-welcome-mat-941ccd58e8-941ccd58e8,15913272181105,80877885194609,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/99d5567357b7afdd168fc898ee4628f540afa5e960fa653cfc0b1c514434be01_b5ceb400-31bd-4470-9046-20025f738d93.jpg?v=1784369419,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:05:15+07:00,Isolated black reading rug with paper airplanes and book art,,Isolated black reading rug with paper airplanes and book art,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B044/custom-reading-corner-welcome-mat-941ccd58e8-941ccd58e8__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B044-434,chillgen.com,custom-reading-corner-welcome-mat-941ccd58e8-941ccd58e8,15913272181105,80877885227377,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1a05ef75de3dd2712c607c9a233b5a443e5637f7a3e9cf14a935bba79dbe8d3d_1b83bad7-9694-4f0d-bc80-760d73f562f7.jpg?v=1784369421,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:05:15+07:00,Material details graphic showing non-slip backing and reinforced edges,,Material details graphic showing non-slip backing and reinforced edges,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B044/custom-reading-corner-welcome-mat-941ccd58e8-941ccd58e8__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B044-434,chillgen.com,custom-reading-corner-welcome-mat-941ccd58e8-941ccd58e8,15913272181105,80877885260145,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/2995e5ab2430fa858b7b1ea071ddc5c0d913dfd44dfc4a5f970687464de9139d_e62e6abf-09ec-4639-9ccf-8a81d80ef1b9.jpg?v=1784369424,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:05:15+07:00,Machine washable and vacuum cleaner graphic for reading rug,,Machine washable and vacuum cleaner graphic for reading rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B044/custom-reading-corner-welcome-mat-941ccd58e8-941ccd58e8__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B044-434,chillgen.com,custom-reading-corner-welcome-mat-941ccd58e8-941ccd58e8,15913272181105,80877885292913,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/dfbaa50c63cc7a9be8ed0eeb391809c0373fd558e5800a1f77800bd8d9d9be8e_aef6aa24-3f1c-4601-bcbb-b3a09b047bc9.jpg?v=1784369426,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:05:15+07:00,Classroom mockup with Reading Will Take You Everywhere rug,,Classroom mockup with Reading Will Take You Everywhere rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B044/custom-reading-corner-welcome-mat-941ccd58e8-941ccd58e8__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B044-435,chillgen.com,personalized-motivational-classroom-rug-kids-c08ac9a601,15913318711665,80878298890609,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/c855f2f9dd976a6c83669b308e2c0f4c40ebed901f39c3be57225bb787962018.jpg?v=1784368733,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:05:15+07:00,Black You Are affirmation rug with colorful crayon letters,,Black You Are affirmation rug with colorful crayon letters,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B044/personalized-motivational-classroom-rug-kids-c08ac9a601__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B044-435,chillgen.com,personalized-motivational-classroom-rug-kids-c08ac9a601,15913318711665,80878298923377,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/2544ec37d28fef1bc6d73aa4567df8dfac409593a9a66ea746808676ae494868.jpg?v=1784368737,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:05:15+07:00,Playroom mockup with crayon letter affirmation rug,,Playroom mockup with crayon letter affirmation rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B044/personalized-motivational-classroom-rug-kids-c08ac9a601__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B044-435,chillgen.com,personalized-motivational-classroom-rug-kids-c08ac9a601,15913318711665,80878298956145,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/7f9c3ac30328c10e7dc877e32c08234f2842ff8874f342f9d42dc48e50f4df4e.jpg?v=1784368739,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:05:15+07:00,Child playing on You Are positive words rug,,Child playing on You Are positive words rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B044/personalized-motivational-classroom-rug-kids-c08ac9a601__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B044-435,chillgen.com,personalized-motivational-classroom-rug-kids-c08ac9a601,15913318711665,80878298988913,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/4ab2ce23088bb3fc5aa0860112d854833b82eac2d09f2c6945d71c29afdc62af.jpg?v=1784368742,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:05:15+07:00,Children playing on colorful crayon affirmation rug,,Children playing on colorful crayon affirmation rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B044/personalized-motivational-classroom-rug-kids-c08ac9a601__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B044-435,chillgen.com,personalized-motivational-classroom-rug-kids-c08ac9a601,15913318711665,80878299021681,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d4edc776e47dd8daf9c2ea1fdeb733c34b9c211283bfaee67736af385978bcc5.jpg?v=1784368744,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:05:15+07:00,Feature graphic showing thickness bound edges and learning pattern,,Feature graphic showing thickness bound edges and learning pattern,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B044/personalized-motivational-classroom-rug-kids-c08ac9a601__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B044-435,chillgen.com,personalized-motivational-classroom-rug-kids-c08ac9a601,15913318711665,80878299054449,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/29d73b45e4d88351363b78f4e4e2a6a2d678e40e4dc49c13c066deed2d97510c.jpg?v=1784368748,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:05:15+07:00,Classroom mockup with black You Are affirmation rug,,Classroom mockup with black You Are affirmation rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B044/personalized-motivational-classroom-rug-kids-c08ac9a601__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B044-435,chillgen.com,personalized-motivational-classroom-rug-kids-c08ac9a601,15913318711665,80878299087217,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/cbec4e9182920f103c1abf9ec78ba87a02e6bddc4ecae6eb769e71af61ff608b.jpg?v=1784368751,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:05:15+07:00,Top view of You Are affirmation rug on wood floor,,Top view of You Are affirmation rug on wood floor,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B044/personalized-motivational-classroom-rug-kids-c08ac9a601__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B044-435,chillgen.com,personalized-motivational-classroom-rug-kids-c08ac9a601,15913318711665,80878299119985,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/c9e27d7d221dcf1434b910eb9a0d28eee0a65a592ae930ec7b99477f60da7641.jpg?v=1784368753,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:05:15+07:00,Child reading on black affirmation classroom rug,,Child reading on black affirmation classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B044/personalized-motivational-classroom-rug-kids-c08ac9a601__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B044-436,chillgen.com,personalized-motivational-classroom-rug-for-kids-ff1188740c,15913318777201,80878299152753,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/2a621d69f1589a376652a36587d94dd857035e38511977d97216d2384342a55b_c34ea631-9095-436f-b8b5-5757ce11038a.jpg?v=1784368715,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:05:15+07:00,Cream I Am affirmation rug with rainbow waves and smiley faces,,Cream I Am affirmation rug with rainbow waves and smiley faces,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B044/personalized-motivational-classroom-rug-for-kids-ff1188740c__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B044-436,chillgen.com,personalized-motivational-classroom-rug-for-kids-ff1188740c,15913318777201,80878299185521,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1a0839c35e2a964e8e5a453aa70643c5e4ab772c9fb46ad4937cba5d6814e093_685ca4cc-83d5-4aa0-a7a8-5b2b72a4c03a.jpg?v=1784368717,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:05:15+07:00,Classroom mockup with cream positive affirmation rug,,Classroom mockup with cream positive affirmation rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B044/personalized-motivational-classroom-rug-for-kids-ff1188740c__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B044-436,chillgen.com,personalized-motivational-classroom-rug-for-kids-ff1188740c,15913318777201,80878299218289,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e81d6038698a6a6161208849f40664e8bc034b1f506f415072f250d54e8fb108_8c108ca3-f0e9-43e9-946e-76a5ecb075a4.jpg?v=1784368721,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:05:15+07:00,Top view of I Am affirmation rug on wood floor,,Top view of I Am affirmation rug on wood floor,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B044/personalized-motivational-classroom-rug-for-kids-ff1188740c__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B044-436,chillgen.com,personalized-motivational-classroom-rug-for-kids-ff1188740c,15913318777201,80878299251057,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/939a66469df62ce35a8825d347fe4cf684641f54c8787a41a0d580b215ea655f_77fada91-a16b-4393-bbe3-d7f9db9cee1c.jpg?v=1784368723,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:05:15+07:00,Playroom mockup with rainbow affirmation rug,,Playroom mockup with rainbow affirmation rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B044/personalized-motivational-classroom-rug-for-kids-ff1188740c__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B044-436,chillgen.com,personalized-motivational-classroom-rug-for-kids-ff1188740c,15913318777201,80878299283825,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d114f2fb483a96904b227ce7459a98d2d359e556972b311ee29e67bc935d401a_dc12a7b0-47a6-47c8-ad5e-ea50d51691fe.jpg?v=1784368726,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:05:15+07:00,Feature graphic showing thickness learning pattern and bound edges,,Feature graphic showing thickness learning pattern and bound edges,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B044/personalized-motivational-classroom-rug-for-kids-ff1188740c__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B044-436,chillgen.com,personalized-motivational-classroom-rug-for-kids-ff1188740c,15913318777201,80878299316593,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/38073abaf9a757063ac147cbec1b5048c807d0417ff9304d5ad27dd34a055ca4_8c26c965-7e06-44a8-b88a-53677d97bece.jpg?v=1784368728,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:05:15+07:00,Teacher and children gathered near I Am affirmation rug,,Teacher and children gathered near I Am affirmation rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B044/personalized-motivational-classroom-rug-for-kids-ff1188740c__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B044-436,chillgen.com,personalized-motivational-classroom-rug-for-kids-ff1188740c,15913318777201,80878299349361,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1b8f6f1c144bf6155edd1cf0d49384b4fb826d786794b0d5f5cb01627dc78a73_98421601-6d62-48c0-af8b-492602d137dc.jpg?v=1784368731,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:05:15+07:00,Children sitting near cream affirmation rug detail,,Children sitting near cream affirmation rug detail,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B044/personalized-motivational-classroom-rug-for-kids-ff1188740c__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B044-437,chillgen.com,personalized-motivational-classroom-rug-for-kids-ec5fda4b1c,15913319137649,80878301610353,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/cae1516ccc215a01d9784865975d42c73361067a00d87c292cf764ef1bc37a99_ec105541-59d8-4bf5-a876-c2c25cde1962.jpg?v=1784368694,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:05:15+07:00,Top view of black You Are word collage classroom rug,,Top view of black You Are word collage classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B044/personalized-motivational-classroom-rug-for-kids-ec5fda4b1c__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B044-437,chillgen.com,personalized-motivational-classroom-rug-for-kids-ec5fda4b1c,15913319137649,80878301643121,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d535b90144d84a8715e93959adb76c74bb87f55c039e71cfe5e600fdab361cac_789ab868-958f-489c-b8f0-8c3219022089.jpg?v=1784368696,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:05:15+07:00,Sofa room mockup with positive message rug,,Sofa room mockup with positive message rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B044/personalized-motivational-classroom-rug-for-kids-ec5fda4b1c__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B044-437,chillgen.com,personalized-motivational-classroom-rug-for-kids-ec5fda4b1c,15913319137649,80878301675889,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/c53682bb242309614c1b5132ec156b153e9e059e7c66d089d8b23667bccd712e_f63459af-685a-4bd9-b54f-dc3ad19cea07.jpg?v=1784368699,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:05:15+07:00,Playroom mockup with black affirmation word collage rug,,Playroom mockup with black affirmation word collage rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B044/personalized-motivational-classroom-rug-for-kids-ec5fda4b1c__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B044-437,chillgen.com,personalized-motivational-classroom-rug-for-kids-ec5fda4b1c,15913319137649,80878301708657,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/78290b2667dd01ceb0fad8e3ea86a8794b3d46bdf8a56544b2eb6d8041fe2c11_e44b23a6-e7f4-4829-9000-4909ba32d5b2.jpg?v=1784368701,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:05:15+07:00,Children gathered near You Are affirmation rug detail,,Children gathered near You Are affirmation rug detail,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B044/personalized-motivational-classroom-rug-for-kids-ec5fda4b1c__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B044-437,chillgen.com,personalized-motivational-classroom-rug-for-kids-ec5fda4b1c,15913319137649,80878301741425,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/7b9813a4651ee9b3c5c31ced38d8cda9260993eefc6708bb45486b012f3f3d04_1eae1744-fa1e-4fca-a17d-607ecfd32001.jpg?v=1784368705,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:05:15+07:00,Teacher and children sitting on colorful positive word rug,,Teacher and children sitting on colorful positive word rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B044/personalized-motivational-classroom-rug-for-kids-ec5fda4b1c__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B044-437,chillgen.com,personalized-motivational-classroom-rug-for-kids-ec5fda4b1c,15913319137649,80878301774193,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/7afdde7709bf9385ab2c52e2b5fb237c20d2719decf0b8ce19b9d9ad6d5f4a5d_7ae22ade-e6dd-4598-a186-3bbab4873cab.jpg?v=1784368706,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:05:15+07:00,Feature graphic showing thickness and bound edge details,,Feature graphic showing thickness and bound edge details,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B044/personalized-motivational-classroom-rug-for-kids-ec5fda4b1c__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B044-437,chillgen.com,personalized-motivational-classroom-rug-for-kids-ec5fda4b1c,15913319137649,80878301806961,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/9cb11f9375ce1c18ecc58c782d2e246233059c753db824c489e84d01bfc4d567_0046591b-b189-4a65-a90c-e5f5c18a3d2e.jpg?v=1784368710,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:05:15+07:00,Classroom mockup with black positive message rug,,Classroom mockup with black positive message rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B044/personalized-motivational-classroom-rug-for-kids-ec5fda4b1c__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
