evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B010-091,chillgen.com,personalized-calming-corner-rug-for-classroom-custom-tea-design-103,15913411412337,80879040070001,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ef9e0b2e7b9e2630a3486167aee563629a862db5ec5145fdec94eeda55c6f59c.jpg?v=1784368315,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,safe space classroom rug with colorful hearts,,safe space classroom rug with colorful hearts,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-calming-corner-rug-for-classroom-custom-tea-design-103__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-093,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-02,15969297170801,81244027715953,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/488a2a5fd405af68a7dfbf21338a25fe46887e8c3541e2c8a29dd65a98f7f74a.jpg?v=1786644676,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,dinosaur teacher rug in large classroom mockup,,dinosaur teacher rug in large classroom mockup,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-02__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-093,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-02,15969297170801,81244027748721,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1e582848cdd38fb44508efe5f06e211e5ba1d1c2a08362b30160a803127f3cd0.jpg?v=1786644676,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,material and backing detail for dinosaur classroom rug,,material and backing detail for dinosaur classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-02__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-093,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-02,15969297170801,81244027781489,GALLERY_PUBLIC_CDN,9,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/88092e8b9d2f79fefbe0bfdaaf5c5f5dc5e09cd7607c95330a6af3480a9f51c2.jpg?v=1786644676,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,machine washable vacuum cleaner graphic for dinosaur rug,,machine washable vacuum cleaner graphic for dinosaur rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-02__img_09.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-094,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-classroom,15969297269105,81244028371313,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/107f2a17ac2843fedb9f48d1c396529f95fec754d69d2ecac4daf19cfcaeea6d.jpg?v=1786644701,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,calming techniques classroom rug with ocean animals,,calming techniques classroom rug with ocean animals,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-classroom__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-094,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-classroom,15969297269105,81244028404081,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/bc5dc3defaa3092c0dc9ed6c0b3881098a45c09e6f03aaff7ef6974046a36b75.jpg?v=1786644701,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,ocean animal calming rug in classroom reading area,,ocean animal calming rug in classroom reading area,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-classroom__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-094,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-classroom,15969297269105,81244028436849,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/efb94d782b29f814888fa67d4ca2ef5f68be6958059bd27155ef8e4b574ceb5f.jpg?v=1786644701,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,size chart for personalized calming techniques rug,,size chart for personalized calming techniques rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-classroom__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-094,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-classroom,15969297269105,81244028469617,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/2754ac5b877a7cdc559171f24bab69a3b6e96ce992c12138a5df2bd737e6a137.jpg?v=1786644701,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,custom calming techniques rug in home classroom,,custom calming techniques rug in home classroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-classroom__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-094,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-classroom,15969297269105,81244028502385,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f2ec25b2255c6b9b4557422a42e160b34a20589ca338ff3c25a67da6ff8022e1.jpg?v=1786644701,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,teacher with students on ocean animal calming rug,,teacher with students on ocean animal calming rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-classroom__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-094,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-classroom,15969297269105,81244028535153,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/879c656b073a61d9992445e63a1029e6f1430fa88c4b29646b292a21d3ae6c67.jpg?v=1786644701,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,calming techniques rug in large classroom mockup,,calming techniques rug in large classroom mockup,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-classroom__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-094,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-classroom,15969297269105,81244028567921,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/73e81f3a509efe21e751f1c5279333f9cf29f1cad1a73bf746c69280496dbd87.jpg?v=1786644701,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,machine washable vacuum cleaner graphic for calming rug,,machine washable vacuum cleaner graphic for calming rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-classroom__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-094,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-classroom,15969297269105,81244028600689,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/30eb81f7456e50a439535204ee60c68a093781a485ea72e5e9165ae89bfdd3dd.jpg?v=1786644701,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,material and non-slip backing detail for calming techniques rug,,material and non-slip backing detail for calming techniques rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-classroom__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-095,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-09,15969297596785,81244032893297,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d804c5f1044a728d3db6359c2ee7108633a659909a7eaabcc795756be0d28b90.jpg?v=1786644849,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,classroom jobs rug with rainbow and helper icons,,classroom jobs rug with rainbow and helper icons,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-09__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-095,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-09,15969297596785,81244032926065,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/afe17b1555d1a0b4f5484581822c1b33d8bf071183b01383b7e56dc8d789ae12.jpg?v=1786644849,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,personalized classroom jobs rug in room mockup,,personalized classroom jobs rug in room mockup,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-09__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-095,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-09,15969297596785,81244032958833,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/dce3bc2dd7d6eb5e485db395875e02022b8ebd8c00e8ae922b9c8d2020daad0e.jpg?v=1786644849,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,size chart for teacher classroom jobs rug,,size chart for teacher classroom jobs rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-09__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-095,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-09,15969297596785,81244032991601,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/96b3306130a0e833895eda408e0cf8958704099584158d274e620a09bd1ebd67.jpg?v=1786644849,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,classroom jobs rug in reading area,,classroom jobs rug in reading area,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-09__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-095,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-09,15969297596785,81244033024369,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/47d593c6a6a46b8380d8100fe326853496f221bd1c3364422bbbce986b28240a.jpg?v=1786644849,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,custom jobs rug in large classroom,,custom jobs rug in large classroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-09__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-095,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-09,15969297596785,81244033057137,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/bf5443478355f10434ac7c52e17292f634ada0d2b9826e21db583782969a07d7.jpg?v=1786644849,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,teacher classroom jobs rug in home classroom,,teacher classroom jobs rug in home classroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-09__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-095,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-09,15969297596785,81244033089905,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1cc17909b282c3c4dfb6eecfbfc88bed7d54581c901f05d02dbac9150b82b5d0.jpg?v=1786644849,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,teacher with students on classroom jobs rug,,teacher with students on classroom jobs rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-09__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-095,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-09,15969297596785,81244033122673,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/0e2be1bfaf64884d85726b1f51d7d2f4f77f3cc815568afeeea3f23e85ee9871.jpg?v=1786644849,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,material and non-slip backing detail for jobs rug,,material and non-slip backing detail for jobs rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-09__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-095,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-09,15969297596785,81244033155441,GALLERY_PUBLIC_CDN,9,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/3e7e63b224975f9bb2da314c29dce333954ebc125eb6652f511f7e79bc9b6d51.jpg?v=1786644849,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,machine washable vacuum cleaner graphic for jobs rug,,machine washable vacuum cleaner graphic for jobs rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-09__img_09.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-095,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-09,15969297596785,81244321382769,GALLERY_PUBLIC_CDN,10,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d804c5f1044a728d3db6359c2ee7108633a659909a7eaabcc795756be0d28b90_46889f36-a16e-4ee1-a733-00adb3916a03.jpg?v=1786645155,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,front product image of classroom jobs rug,,front product image of classroom jobs rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-09__img_10.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-095,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-09,15969297596785,81244321415537,GALLERY_PUBLIC_CDN,11,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/afe17b1555d1a0b4f5484581822c1b33d8bf071183b01383b7e56dc8d789ae12_e405852a-669e-4826-bb9e-d348f5f1cff4.jpg?v=1786645156,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,personalized jobs rug in classroom mockup,,personalized jobs rug in classroom mockup,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-09__img_11.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-095,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-09,15969297596785,81244321448305,GALLERY_PUBLIC_CDN,12,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/dce3bc2dd7d6eb5e485db395875e02022b8ebd8c00e8ae922b9c8d2020daad0e_9d2f2c1e-8e1b-4b19-9347-1f4c41da21dd.jpg?v=1786645155,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,repeated size chart for classroom jobs rug,,repeated size chart for classroom jobs rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-09__img_12.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-095,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-09,15969297596785,81244321481073,GALLERY_PUBLIC_CDN,13,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/96b3306130a0e833895eda408e0cf8958704099584158d274e620a09bd1ebd67_8ef47683-1954-4fd0-85f4-51a2362bb12b.jpg?v=1786645155,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,angled classroom jobs rug in reading corner,,angled classroom jobs rug in reading corner,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-09__img_13.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-095,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-09,15969297596785,81244321513841,GALLERY_PUBLIC_CDN,14,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/47d593c6a6a46b8380d8100fe326853496f221bd1c3364422bbbce986b28240a_2d8c9ca7-b10e-4c10-b491-042b54b2e03f.jpg?v=1786645155,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,large classroom mockup of jobs rug,,large classroom mockup of jobs rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-09__img_14.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-095,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-09,15969297596785,81244321546609,GALLERY_PUBLIC_CDN,15,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/bf5443478355f10434ac7c52e17292f634ada0d2b9826e21db583782969a07d7_3023a8b1-a283-4ea6-9451-131ff148996c.jpg?v=1786645156,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,home classroom scene with classroom jobs rug,,home classroom scene with classroom jobs rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-09__img_15.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-095,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-09,15969297596785,81244321579377,GALLERY_PUBLIC_CDN,16,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1cc17909b282c3c4dfb6eecfbfc88bed7d54581c901f05d02dbac9150b82b5d0_dc9076af-a0e0-491d-8b62-911a0ed0fd5b.jpg?v=1786645155,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,students gathered on personalized jobs rug,,students gathered on personalized jobs rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-09__img_16.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-095,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-09,15969297596785,81244321612145,GALLERY_PUBLIC_CDN,17,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/0e2be1bfaf64884d85726b1f51d7d2f4f77f3cc815568afeeea3f23e85ee9871_1ad4117a-5e0c-4b02-96bd-5389de1e5a5c.jpg?v=1786645155,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,reinforced edge and backing graphic for classroom jobs rug,,reinforced edge and backing graphic for classroom jobs rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-09__img_17.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-095,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-09,15969297596785,81244321644913,GALLERY_PUBLIC_CDN,18,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/3e7e63b224975f9bb2da314c29dce333954ebc125eb6652f511f7e79bc9b6d51_26017f7f-ce2b-46f2-8dc6-6ee2ff1cbdaf.jpg?v=1786645155,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,washable care graphic for classroom jobs rug,,washable care graphic for classroom jobs rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-09__img_18.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-096,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-07,15969297695089,81244033352049,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/fcc64344eeab3f077dcb35028dd94e64a6319d3c413c3926e179834523c0aff0.jpg?v=1786644868,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,classroom rules rug with rainbow and teacher name,,classroom rules rug with rainbow and teacher name,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-07__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-096,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-07,15969297695089,81244033384817,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/313b44d7fde271dea0f7cc76c8b05b5ced5b1ea241898c55cb1a90d050428dc9.jpg?v=1786644868,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,personalized classroom rules rug in room mockup,,personalized classroom rules rug in room mockup,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-07__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
