evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B016-151,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-112,15969442365809,81245679747441,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e196544a47b5bc6dfbb39bb4e38ac37398397d2fafa1ce3a67ce10527d35f737.jpg?v=1786653802,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,witch hat pumpkin Halloween rug overhead view,,witch hat pumpkin Halloween rug overhead view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-112__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-154,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-orthodox,15969450918257,81245783097713,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/cd4c359dd31fbadb38c0854da601dcbb418c4c6f0b66582b2a764b058d2c0487.jpg?v=1786656075,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,anti-slip backing graphic for Christian rug,,anti-slip backing graphic for Christian rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-orthodox__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-155,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-100,15969450951025,81245783327089,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/6026380de64cf9509be0e46a49616e09b7b67e0d67d7b036b4bfce35fef45747.jpg?v=1786656090,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,red gold Orthodox cross rug overhead view,,red gold Orthodox cross rug overhead view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-100__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-155,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-100,15969450951025,81245783359857,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/8c56795a1291d2c17d356bd267dcbb0bc661d0acfb1d7b089822a23b16900f1a.jpg?v=1786656090,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,size guide for red Christian cross rug,,size guide for red Christian cross rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-100__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-155,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-100,15969450951025,81245783392625,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/9532d2dd50f226d519a67a84f7917cc583cb4045761449912a0b33450f31fde3.jpg?v=1786656090,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,red Orthodox cross rug beside sofa,,red Orthodox cross rug beside sofa,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-100__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-155,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-100,15969450951025,81245783425393,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f894e81af3adb3997fedb81ebd0a6ca2dcdf896223f9ca6a0c63275e985e9d49.jpg?v=1786656090,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,red gold cross rug in living room,,red gold cross rug in living room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-100__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-155,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-100,15969450951025,81245783458161,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/66b0b5601cd3fe856798663e9362e14522010512a1431b675ad1e95f40637861.jpg?v=1786656090,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,religious cross area rug in bright room,,religious cross area rug in bright room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-100__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-155,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-100,15969450951025,81245783490929,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/42cd619396dbda0fa39e9c856455113095d5fad4890cf63320aedaad020b7a5f.jpg?v=1786656090,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,woman sitting near red prayer rug,,woman sitting near red prayer rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-100__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-155,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-100,15969450951025,81245783523697,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1cfe6c3758122c2009f6a9af16c7c5a3e762761d43e154b0e81823b5a681bbaa.jpg?v=1786656090,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,microfiber memory foam detail for red cross rug,,microfiber memory foam detail for red cross rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-100__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-155,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-100,15969450951025,81245783556465,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/0328f5cf25dde3572b930fece40174fa6ba41e04777d8bedc67ea932894d58df.jpg?v=1786656090,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,anti-slip backing graphic for Orthodox rug,,anti-slip backing graphic for Orthodox rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-100__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-156,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-101,15969451049329,81245783654769,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1d03b43b35a54fe470c853089cfa47901e30058a3b15723dc68e47fa4a6748b6.jpg?v=1786656105,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,Orthodox cross book style rug beside sofa,,Orthodox cross book style rug beside sofa,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-101__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-156,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-101,15969451049329,81245783687537,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e29ecca79c92f1d866a1e72985df31cfffe01eb1291e2ddb102cb6706d3e14ff.jpg?v=1786656105,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,size guide for red gold cross rug,,size guide for red gold cross rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-101__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-156,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-101,15969451049329,81245783720305,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/fda2f6ae54e32f24558d3cc2da212471b96ea656e09cf41d81903eef75c1ca1e.jpg?v=1786656104,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,book style Orthodox cross rug overhead view,,book style Orthodox cross rug overhead view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-101__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-156,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-101,15969451049329,81245783753073,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/8b22edbff762a0096f7a2c6f7b27841626b3e9f3f23055b4625bcdf93cc7466e.jpg?v=1786656105,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,Christian cross rug in bright room,,Christian cross rug in bright room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-101__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-156,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-101,15969451049329,81245783785841,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/05c83b5dec8041be3bb73989fafcf692680f8b4a4f51104888198ff542da443b.jpg?v=1786656105,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,red gold religious rug near fireplace,,red gold religious rug near fireplace,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-101__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-156,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-101,15969451049329,81245783818609,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/4081ea95f2eb5f81896060e7e9417196b1ec55bfb87d50c77febd3242b33182a.jpg?v=1786656105,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,anti-slip backing graphic for book style rug,,anti-slip backing graphic for book style rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-101__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-156,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-101,15969451049329,81245783851377,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/c1fdd8db6cdde84e7134da49824d2fa7e34739783e2ad4678f3e892415efd0f0.jpg?v=1786656105,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,microfiber memory foam detail for Orthodox rug,,microfiber memory foam detail for Orthodox rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-101__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-156,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-101,15969451049329,81245783884145,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/72d4c2b15f992db10ab650058e7052393b3c794c684297fbf2e7aaf6db05e26f.jpg?v=1786656105,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,woman sitting near cross prayer rug,,woman sitting near cross prayer rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-101__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-157,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-102,15969451114865,81245784113521,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/4122b1cea3b23e035051f5a12424e0d94b6d14ccb99e32fef8b4e304893d738c.jpg?v=1786656125,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,black gold Orthodox cross rug beside sofa,,black gold Orthodox cross rug beside sofa,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-102__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-157,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-102,15969451114865,81245784146289,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/faf868454f99fd1926146d2f4bd1ac5b7747e4adb68b062fcb6ee06bad196476.jpg?v=1786656124,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,size guide for black Orthodox cross rug,,size guide for black Orthodox cross rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-102__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-157,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-102,15969451114865,81245784179057,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ab2f406f32fcb4fbb39ae5a1eaaf4c7313d9dbfebecc5a1e04581833bbae34a5.jpg?v=1786656124,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,black religious cross rug overhead view,,black religious cross rug overhead view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-102__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-157,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-102,15969451114865,81245784211825,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/7d07071db78a73f14f0ef9b7e1f9a6535d086a2b0b15f13fb649cbfe5dfc96cd.jpg?v=1786656124,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,black gold Christian rug in bright room,,black gold Christian rug in bright room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-102__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-157,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-102,15969451114865,81245784244593,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/201934975142c1855be4e8a6a1d7a203f50807430aca28a6da2872b61ab02e31.jpg?v=1786656125,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,Orthodox cross area rug in living room,,Orthodox cross area rug in living room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-102__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-157,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-102,15969451114865,81245784277361,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f30b8d471d02efcc456c74430aa8236373efb3ce4ad35dc188f424c6137e4bd8.jpg?v=1786656124,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,anti-slip backing graphic for black cross rug,,anti-slip backing graphic for black cross rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-102__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-157,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-102,15969451114865,81245784310129,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/5b5158c051fa18ce75cff8bb31d5d6e495e08e94b7b0b315f90a352b3b00ae0e.jpg?v=1786656124,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,woman sitting near black prayer rug,,woman sitting near black prayer rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-102__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-157,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-102,15969451114865,81245784342897,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d1e3aaaa1339799e0b6da298f96af126de691a702dbdc36f6b9307d2f0bdbe02.jpg?v=1786656124,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,microfiber memory foam detail for Orthodox rug,,microfiber memory foam detail for Orthodox rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-102__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-158,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-103,15969451147633,81245784572273,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/c092903eee1e9266d1d9292b50aa4b8377cc41c9da791d8134beb763a358f815.jpg?v=1786656147,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,burgundy Orthodox cross rug overhead view,,burgundy Orthodox cross rug overhead view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-103__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-158,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-103,15969451147633,81245784605041,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/0fe5120b9e0e04c55c0aa41975995c489d9edcfaf0d6c356f2277285f3b7fee1.jpg?v=1786656147,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,size guide for burgundy cross rug,,size guide for burgundy cross rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-103__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-158,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-103,15969451147633,81245784637809,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/017cdd93a38becf38e2b7683ec49967474a5e2c4f9d51533e5d3fc167bee52cd.jpg?v=1786656148,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,burgundy Christian rug beside sofa,,burgundy Christian rug beside sofa,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-103__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-158,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-103,15969451147633,81245784670577,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/39211dc9b09c2b0beca31588171f3871123dc798eb4e1ca51eac33cd9f21912d.jpg?v=1786656147,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,red floral Orthodox rug in living room,,red floral Orthodox rug in living room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-103__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-158,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-103,15969451147633,81245784703345,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/202d45f517554f0a9f48f668a78397b845424bbacf543ef5705afe1b97762eb8.jpg?v=1786656147,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,burgundy cross rug in bright room,,burgundy cross rug in bright room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-103__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-158,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-103,15969451147633,81245784736113,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ab3c6f40ac567c904dc32824eede25d6e5904d3a803413513c8158943d7b6854.jpg?v=1786656147,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,woman sitting near burgundy prayer rug,,woman sitting near burgundy prayer rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-103__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-158,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-103,15969451147633,81245784768881,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/6895a8521ef1e92f103bdb4881b9cc7088efd4fb9e6ea16995ec5541880654de.jpg?v=1786656148,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,microfiber memory foam detail for cross rug,,microfiber memory foam detail for cross rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-103__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
